gene_id	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
83758	600	25	17	15	33	12	26	26	16	13	25	19
80755	14850	258	241	270	89	233	482	314	704	541	310	432
41750	700	22	27	15	14	29	25	35	23	14	27	29
82087	57900	1020	1372	1834	1461	2339	1047	1797	2420	1215	1472	870
41858	22800	564	381	385	221	548	273	359	384	212	347	378
54764	8750	150	136	167	218	153	117	162	164	160	174	213
23285	350	25	6	3	16	10	9	13	12	7	6	12
99803	6900	192	244	120	121	104	284	117	155	269	233	161
56683	1800	55	30	55	30	37	15	23	48	47	40	29
41760	23600	780	524	335	656	1063	1339	571	538	581	618	567
40975	6200	124	107	154	97	97	153	114	95	100	125	148
67672	1250	30	21	33	41	40	30	28	38	33	63	36
98940	47200	1437	726	1614	967	1092	1098	1045	906	1037	590	577
13019	33150	832	515	1141	703	582	528	851	800	565	644	567
87501	3100	61	38	65	62	62	32	32	36	29	39	47
68096	26350	1963	1181	1520	3388	970	1718	1539	1021	1564	1501	1348
31167	4100	74	99	76	71	96	31	88	39	64	78	75
39956	4350	51	129	57	89	129	79	113	40	125	122	127
95855	10900	218	152	232	207	122	213	289	202	160	302	213
46834	1300	37	25	53	33	58	66	24	34	38	48	41
25887	4950	47	66	69	53	50	74	60	44	90	108	71
69227	4000	131	138	100	78	111	109	94	88	144	116	103
48481	168750	1233	2424	2233	3432	4180	6121	3390	2542	2957	4743	1837
81989	219550	3747	3969	3843	4576	3504	3299	2498	2535	2804	4021	3651
69070	2450	86	103	71	56	87	108	42	81	125	84	84
55129	172300	2643	5338	5556	3908	3426	6217	3162	3859	5133	4305	5812
90954	5300	166	218	181	115	246	118	125	102	250	86	128
75591	19400	207	309	227	414	475	159	326	315	369	389	380
15423	49550	827	1168	754	1299	862	951	856	703	1163	1616	1446
36515	11150	218	392	383	274	223	237	254	245	242	327	403
69355	1649400	27799	19862	12314	14613	21140	19576	15231	17228	19350	27084	24432
44817	14000	242	401	218	212	90	315	191	152	268	235	413
44552	700	7	14	18	16	23	16	16	11	7	13	12
53687	91700	3130	2710	1551	2682	1544	1759	1791	2472	3662	3541	2717
80613	4950	88	49	52	96	95	107	65	55	83	57	75
64082	4850	83	77	34	78	23	93	59	113	83	72	53
71615	50	2	1	0	1	0	1	0	0	0	0	1
13859	29050	1191	681	1660	920	1546	2039	1109	1211	1037	927	1252
35909	30000	1008	649	581	809	929	560	591	954	479	401	727
68085	27100	853	681	939	662	820	651	857	896	870	461	865
20975	42550	1400	956	1490	958	1448	2762	1718	1153	1814	2088	1982
81785	217600	4101	6765	5381	2134	7329	3365	4700	4253	1861	3734	2836
67278	5350	148	114	85	109	138	366	313	314	132	271	300
38830	44750	667	1247	657	1183	1428	1501	772	657	1117	1313	1766
34667	2800	21	25	60	28	33	39	41	25	40	38	29
82992	2800	127	80	67	73	71	33	82	88	54	58	121
100125	65850	1339	1262	1249	1176	513	1505	929	1186	884	1177	1742
70143	18750	535	482	382	518	369	102	374	396	396	351	289
29879	100	7	11	11	15	11	11	13	11	8	5	15
13046	6900	334	378	294	220	311	248	329	197	225	173	285
98623	4100	126	83	107	92	80	119	86	134	143	82	79
56172	1650	19	46	30	37	32	19	19	32	32	12	17
48206	21400	301	370	267	355	316	731	597	934	579	644	668
56306	6500	45	58	82	42	78	45	44	81	50	79	41
74259	600	8	7	7	11	9	6	5	9	8	4	9
43637	1050	25	23	13	29	13	8	7	23	16	32	13
82243	487650	4680	3646	5306	4109	5341	6961	3186	4718	4203	7006	4757
86504	450	13	3	1	6	8	10	9	6	3	6	10
48992	11150	430	338	168	208	247	189	282	297	214	356	171
37357	22850	641	474	433	565	578	622	916	531	671	621	247
43161	45300	427	634	320	740	394	471	626	379	504	524	445
40247	600	11	11	5	25	6	9	24	6	15	18	5
25216	5000	98	53	89	36	100	33	73	54	77	80	58
97675	12300	146	212	170	276	201	373	153	122	205	199	101
97053	38400	938	1550	900	824	592	991	489	618	868	711	615
41139	1400	32	38	14	40	37	99	104	118	76	37	48
66457	900	5	13	10	22	23	29	15	10	10	23	12
84955	72600	1018	900	2098	673	1036	845	590	546	1219	1646	1207
77322	42950	937	1281	2184	1842	2572	2220	1475	1464	850	1344	838
43202	12700	147	449	291	407	156	272	445	349	584	388	313
41470	2600	58	27	45	40	64	51	40	46	37	52	37
24743	17650	266	313	273	381	178	214	213	315	369	263	395
30735	7750	138	383	263	151	143	275	207	175	119	139	301
74649	58650	750	525	741	489	1271	868	1829	453	551	1481	685
70078	400	14	12	26	7	7	7	21	15	18	11	11
32886	17000	180	339	321	134	222	335	350	309	174	165	181
26136	5250	104	132	136	61	119	79	136	88	243	51	97
54163	650	7	22	21	24	11	18	26	28	23	17	26
86846	5950	221	163	284	297	388	223	232	283	403	180	334
72295	7650	136	170	142	159	154	218	222	63	170	163	202
69213	6300	125	64	89	62	39	62	103	85	59	25	55
80828	14350	200	408	319	394	229	305	296	400	635	408	186
85244	550	7	10	19	8	9	6	8	8	13	4	15
84129	7150	163	196	94	79	125	172	208	134	73	96	171
47713	15950	440	526	435	240	314	370	409	241	434	465	370
38117	14200	162	423	387	427	303	140	126	290	532	163	352
44155	65400	1616	1495	1565	1036	1794	998	777	1098	1088	1865	1588
58526	1000	7	17	25	17	15	17	38	13	29	9	10
21854	450	14	11	5	17	7	11	12	7	7	4	10
37946	8400	314	347	183	213	235	192	378	136	223	195	310
55874	11650	274	399	387	380	384	318	581	521	415	307	473
62096	313100	6261	10175	9799	17255	13086	8593	9013	9311	7738	11452	15179
70278	21250	583	562	574	683	676	404	635	487	400	554	467
19431	850	12	18	22	52	10	32	11	20	30	21	15
85391	60350	1111	572	598	1456	423	399	933	457	509	1509	1045
49559	1200	45	36	32	23	16	19	39	34	44	26	16
88754	550	3	8	4	5	16	17	11	12	9	5	3
46650	1950300	31250	32173	23348	24413	49392	35178	33952	26561	23988	24804	24280
89942	24400	199	184	145	255	500	273	393	315	356	161	222
87631	19300	702	566	681	606	694	623	589	440	271	739	537
49691	22550	259	726	407	600	604	1045	411	561	1061	1226	664
99929	228700	5088	6454	4651	5512	7920	5113	4476	4377	5825	6936	6857
45386	20150	331	186	287	145	351	460	220	114	330	130	214
80882	135200	2857	2149	1869	2267	1733	2275	1841	1651	1905	1427	2204
43929	800	15	17	16	14	37	23	9	22	20	11	15
46873	150	8	10	8	8	11	2	1	8	12	10	6
48978	97100	1497	2292	2952	4897	2022	2499	3459	3046	1896	2265	2346
14453	62650	4124	4043	2786	3532	3780	2444	4058	3963	2698	2741	3535
42502	18700	435	314	316	425	451	182	248	560	359	796	345
19814	14950	247	167	177	136	246	134	264	127	361	283	297
12833	4750	153	211	230	295	285	196	161	456	200	208	296
81593	1850	37	40	28	14	36	52	37	25	27	25	30
51062	133100	2161	6391	3193	3076	3548	3934	2558	6255	3308	1786	2020
89656	34100	322	516	598	564	491	595	479	397	498	259	414
92174	33300	319	335	336	621	541	406	434	557	288	224	363
55150	14800	355	334	460	204	259	321	311	383	383	239	444
85509	64350	1522	1285	650	1497	1084	608	994	726	1039	1235	1106
53237	19750	329	380	456	313	393	514	496	714	525	269	391
93566	39600	784	902	837	1207	608	575	398	747	659	636	732
57122	850	22	14	16	15	23	8	16	14	10	18	18
88657	21450	476	90	362	409	254	401	483	261	472	617	281
72683	637550	9618	9436	14725	11428	8737	11797	19825	6677	8583	12122	4896
17101	1800	58	40	59	40	81	60	46	62	66	60	46
34173	8750	109	142	111	53	125	137	157	72	146	79	88
81549	48550	782	1148	459	2077	879	827	830	896	1107	819	661
99531	26000	935	1334	888	1365	751	792	1104	1268	886	1848	839
94956	31900	350	234	446	608	476	473	388	607	444	627	379
76505	300	6	5	6	12	6	9	3	4	6	7	8
44784	14950	332	256	220	435	424	259	442	430	200	259	457
86762	550	11	13	11	10	12	16	16	15	21	6	30
57559	1050	20	40	51	55	39	33	50	22	21	41	25
26560	33800	397	397	422	569	289	438	428	372	429	548	401
34786	5500	78	131	95	89	89	106	104	128	137	107	106
71519	30400	973	1030	477	832	1175	967	761	710	1001	846	630
42944	2083350	52444	92252	52986	90086	31590	20751	55596	38812	73702	40617	72579
53095	27250	920	592	654	1024	853	508	566	678	839	548	489
58296	23750	418	493	572	746	585	841	442	378	587	652	989
45925	400	37	26	25	23	24	27	27	14	11	25	17
20585	1450	42	54	21	56	66	28	57	65	12	69	35
77699	1250	34	22	27	30	17	15	13	30	13	25	22
74607	2300	53	67	79	41	78	69	34	70	60	53	54
22421	600	7	9	15	11	15	13	25	19	24	17	14
92560	1750	40	49	30	51	19	44	43	37	35	31	33
15681	3750	68	87	68	98	82	115	176	70	86	101	132
27535	950	12	35	42	12	14	24	21	18	18	27	17
42243	300	10	19	6	5	3	3	10	5	15	15	14
38548	250	8	7	7	6	5	12	7	11	13	14	9
12095	10150	162	435	462	454	369	350	238	346	347	417	606
30262	8450	108	118	83	283	164	202	252	151	62	135	101
100608	30700	1439	1591	1610	1634	1116	1962	1071	1298	1523	944	891
87193	75250	1014	804	1017	1307	2092	1149	1264	795	1656	1577	559
46742	4300	100	88	50	26	100	97	132	79	87	43	87
32338	29300	466	722	587	826	614	659	574	851	632	622	591
35460	350	11	5	5	11	10	15	7	9	4	10	7
35584	1039150	7826	24514	12544	15719	18222	9503	12016	9617	12803	12391	13025
75258	86900	2562	1556	1203	1361	1295	2830	1683	4026	2544	3772	3099
100457	4250	99	108	73	106	124	125	228	262	273	109	180
73533	750	13	19	18	21	30	21	13	16	15	6	7
21019	14900	271	355	320	403	337	738	230	272	332	510	176
22732	250	7	10	3	4	3	3	0	2	9	3	3
27860	1400	33	24	27	35	47	31	36	46	33	36	36
89581	31150	897	1079	467	990	531	1144	2239	1819	1193	1206	1611
55674	7550	156	233	173	99	175	100	121	102	164	132	183
13075	1950	89	67	49	69	74	74	35	61	45	45	106
31537	69900	1554	487	807	1031	1455	1300	880	1523	2994	2962	2072
81649	650	15	13	16	17	10	48	42	105	60	35	34
68448	14900	323	203	275	354	281	154	450	221	360	324	177
29451	1550	78	51	40	78	44	36	71	102	79	66	43
34198	1300	23	13	23	55	9	36	39	47	31	39	24
47666	14700	462	689	515	404	506	468	627	367	207	678	474
17209	700	26	27	10	16	8	22	27	18	40	21	17
76823	350300	8012	5848	5965	8160	16937	9790	6586	3860	9733	8567	8034
31716	2850	70	65	35	52	46	101	74	116	137	55	96
77484	555750	10256	10994	10812	5443	6851	16961	21637	18686	15827	12479	25391
87817	1050	25	17	17	10	16	14	13	9	16	21	11
53004	21750	444	346	499	751	386	525	414	256	872	395	578
97277	800	15	11	11	32	25	11	4	12	11	9	17
49398	900	10	16	7	12	12	12	6	9	14	5	7
72601	6900	179	239	281	255	218	125	282	166	333	197	207
41181	18200	573	1227	636	923	451	591	543	363	801	579	306
39378	300	13	20	18	14	12	26	16	6	13	6	15
99653	120400	2260	1587	2407	1648	1583	2317	1228	1075	2048	1368	1663
99174	850	21	43	32	53	35	23	40	43	42	18	52
11725	8700	109	169	131	150	211	450	252	379	342	445	477
53843	12200	407	300	248	299	519	311	332	389	428	212	232
77202	31500	413	587	331	431	577	642	462	645	531	547	597
67383	200	5	6	10	4	1	2	8	5	6	3	6
55076	226000	4393	2184	3934	6511	4756	4688	3860	1721	4836	5510	2970
52393	29050	743	735	272	656	445	608	621	223	357	1078	609
86459	2650	105	14	60	63	46	72	93	59	81	48	22
36641	800	12	22	12	11	15	19	13	19	15	25	34
34230	150	5	4	7	2	6	8	4	7	2	5	4
12757	550	5	11	13	16	5	12	9	13	20	9	14
55475	23800	408	541	345	280	456	274	555	571	335	565	487
61484	6450	96	75	100	94	50	245	127	236	181	300	249
39504	500	8	15	9	15	20	11	15	20	6	23	11
92864	3100	75	82	46	44	29	49	66	42	53	64	72
50649	232600	3401	3235	1760	3672	2660	2172	4509	2305	2023	2721	4394
62268	4050	41	63	85	82	70	78	54	114	64	34	50
79134	3850	33	55	49	59	59	75	54	37	27	45	41
48046	99800	1703	2020	3047	2877	2867	5009	6995	2356	4195	5590	3794
97428	14500	184	729	585	290	434	276	304	333	320	497	601
64911	8150	210	236	201	241	145	93	230	172	96	196	175
54040	1750	45	63	77	24	52	73	141	105	66	135	40
88339	500	6	8	13	12	8	4	3	9	14	17	3
75428	1000	13	14	17	14	18	34	8	43	39	31	54
59814	2400	71	38	94	71	47	51	44	67	57	59	55
64894	4150	130	85	95	46	152	44	130	70	68	103	113
11827	20600	431	199	512	261	107	274	295	374	305	299	163
85002	16500	523	402	332	455	295	415	401	280	179	653	520
94743	6350	340	144	278	108	293	262	161	198	180	173	147
89128	15450	305	181	179	416	295	187	249	330	171	151	253
26903	900	28	27	19	29	15	10	15	20	19	26	20
51912	100	4	3	1	0	0	1	5	1	1	3	2
23058	3150	49	35	67	53	50	43	95	38	67	18	27
88386	1050	25	21	17	12	16	21	19	33	26	16	22
55464	1400	57	29	33	41	58	47	64	30	26	25	41
19451	6550	95	113	156	63	73	192	135	287	169	299	196
20145	1100	33	12	26	11	11	14	19	9	13	27	6
21423	750	16	12	29	22	19	19	7	24	15	13	20
34251	5600	146	221	207	136	149	157	170	178	162	193	135
38588	8300	271	248	221	128	157	196	146	256	146	106	195
76300	2100	37	53	55	52	26	24	47	33	32	40	44
63955	22250	272	431	670	536	230	449	412	526	319	717	417
69872	3100	93	50	95	35	118	88	90	123	165	139	111
27014	1600	24	32	33	17	25	17	28	21	20	23	9
91930	8300	124	276	207	200	180	242	181	161	253	103	220
99587	293450	13170	10724	4922	7215	10998	13881	19308	15296	10527	12281	12177
37969	1150	39	54	20	51	37	18	57	42	22	38	52
91128	62600	1337	620	1395	1751	1300	1480	2160	1082	1038	1076	1237
89955	109950	2793	2383	1565	3365	1651	1603	2323	1886	3330	2952	3818
63069	101750	1717	3840	3704	2089	4636	4213	2979	1979	1417	1856	1876
98188	1600	42	16	29	34	22	72	38	35	67	66	95
28261	413750	9570	5551	7964	7576	5710	15537	9440	7905	4476	13987	6754
91939	3750	157	261	313	188	161	265	214	146	214	164	261
68367	3150	122	136	113	79	103	118	75	67	128	49	57
23694	3750	152	98	115	48	93	52	72	144	81	101	172
52987	16450	532	391	250	564	409	712	521	273	683	337	413
21224	4100	147	145	160	250	215	200	114	248	185	128	249
62073	5500	40	104	156	177	69	72	144	180	128	107	95
30542	120700	1598	2737	3101	2123	2192	1607	1976	2967	1464	2063	2147
85883	1000	27	30	33	39	37	91	59	57	64	99	49
94453	350	14	20	28	24	23	31	10	15	12	14	29
36345	26350	640	654	713	1096	571	438	512	691	437	1399	761
96202	44600	846	571	902	858	452	912	563	783	607	686	701
24448	70300	1024	1623	1854	1003	2287	916	1701	1556	2490	1256	1652
76294	1300	11	15	28	12	8	15	13	17	14	14	8
82637	110600	1360	1697	874	597	1663	1031	1169	1148	827	1055	2005
90583	20850	425	473	572	180	335	827	339	513	336	535	225
84232	180400	4074	7084	5911	6503	1825	8910	4519	7528	5913	5635	10942
93725	1000	5	9	14	7	8	15	10	9	14	8	18
37675	6850	325	162	242	262	213	124	238	304	226	326	306
71442	6300	104	93	84	108	88	245	217	239	304	184	217
51278	200	6	5	6	4	3	5	11	3	6	5	7
39975	2400	20	29	69	54	33	39	27	46	34	51	59
28343	76950	1597	2160	2084	1276	815	1849	840	1696	1869	2343	1769
22526	3050	67	87	63	68	47	46	67	68	55	48	54
32719	1800	39	34	25	30	35	78	75	101	92	54	76
77845	69300	1045	727	856	911	1005	1072	639	617	891	1082	864
60781	32400	859	1311	780	1213	1944	825	1614	1593	1319	663	1183
67514	39550	1503	1491	1279	782	1321	1340	1179	808	1136	875	1101
78045	2100	17	22	52	24	37	34	35	48	17	38	60
72822	9350	140	131	153	99	148	77	113	205	118	188	64
82038	87500	553	2389	730	1505	1111	1306	1540	1383	671	1115	1630
73224	1500	16	33	47	38	38	63	48	29	53	24	14
38655	1350	23	49	68	51	36	93	99	55	87	76	63
45556	27600	485	1090	604	993	876	1614	1779	2933	1838	1226	1069
78340	266550	3992	3470	3127	3306	3646	4600	2952	2839	2421	3859	2673
46463	550	18	32	19	8	19	28	19	23	20	22	21
85515	50	2	0	1	1	2	0	1	1	1	0	0
91223	700	12	6	18	7	3	11	7	5	9	12	10
34625	1000	10	17	36	38	9	24	21	19	15	11	18
36728	7800	85	128	131	161	141	95	126	298	72	96	89
16226	27900	328	574	472	782	494	575	559	217	599	787	718
96516	4300	100	44	184	134	114	151	123	141	68	63	96
24634	1000	38	80	29	45	21	65	29	36	55	50	51
58134	4800	120	184	205	221	91	374	475	315	349	319	430
88369	850	23	15	24	31	39	20	29	20	14	25	12
72676	6750	168	229	163	245	167	82	118	139	121	232	235
80445	2700	82	49	58	64	29	96	46	68	74	104	46
100620	790650	34438	37500	55501	36214	24634	17712	30677	29272	35310	26992	47543
35734	35550	775	554	721	1288	717	719	1283	988	1123	563	691
75753	1050	30	46	31	24	32	35	19	33	37	17	37
95432	750	17	28	16	30	28	36	34	15	21	14	15
50593	2150	96	82	75	52	46	161	167	182	87	178	102
93521	200	5	3	2	5	3	3	12	7	11	5	5
90864	1050	48	33	28	34	23	38	28	11	38	36	50
28364	1700	53	30	40	30	27	19	26	34	45	37	30
26944	50950	1008	1355	899	1298	831	1165	1077	819	613	1068	1234
19834	5400	65	61	103	77	74	40	55	68	73	79	48
64811	1050	35	51	45	20	16	30	40	55	62	31	23
81796	400	7	4	14	6	6	7	12	4	7	11	18
81116	900	7	18	11	18	22	11	12	11	15	24	13
86651	4400	141	215	157	103	155	140	114	141	287	153	134
77115	5300	90	160	85	97	51	172	207	296	226	147	243
54736	76500	1203	1358	2429	1988	1181	2943	3605	3159	2381	2946	1094
83855	1850	44	57	55	57	27	47	53	25	53	37	36
18491	57650	1501	835	2024	602	1503	1106	855	944	1476	997	2246
45132	12250	312	351	346	178	444	530	377	387	632	721	743
80629	6650	161	147	202	173	203	186	160	105	120	165	140
79470	250	3	5	3	3	3	5	2	5	2	0	3
31748	550	21	17	8	6	12	7	21	15	14	18	10
58903	39800	721	514	886	763	845	1321	562	489	748	659	506
88910	91050	2134	1293	2119	2494	2259	2791	3543	2214	1551	1670	3316
95888	8050	357	196	176	124	206	345	151	135	218	251	225
95009	40800	536	1160	591	455	728	1312	449	910	975	978	430
47582	1750	92	50	44	59	89	61	87	112	161	112	63
26228	5250	46	107	28	79	73	85	56	87	79	88	89
81992	2200	40	63	71	50	20	29	48	36	36	21	70
57950	66900	864	1659	688	1293	1116	1139	1214	958	922	1103	1065
60722	11150	376	228	424	374	307	258	285	137	286	359	332
89647	5950	84	121	98	92	104	120	101	50	81	52	101
88194	2500	91	94	95	93	117	37	45	83	60	106	51
67759	18400	371	461	601	542	442	750	770	490	581	550	500
54185	16900	440	521	396	220	373	598	675	706	585	846	992
94539	900	17	21	32	43	16	26	26	30	9	10	27
14243	202850	4529	3772	2442	5391	4554	4504	4317	5125	5091	6836	6813
47717	12900	207	438	196	360	198	201	228	178	298	274	217
14838	6450	200	174	128	191	152	159	144	84	161	173	66
12509	162200	1439	3316	2409	2468	1942	3406	5111	1547	5047	3436	3780
80890	49900	1813	1531	907	1327	1583	1348	1644	1844	1074	1569	1379
13694	7100	113	105	148	142	162	156	58	51	72	128	122
79590	22750	600	514	511	440	365	381	405	288	634	268	367
18115	900	18	21	23	13	16	27	19	48	44	13	48
58509	1800	43	34	41	49	50	37	39	50	56	41	26
46563	50	4	1	2	2	5	3	3	1	2	1	4
87948	137100	2095	786	1001	1871	1979	1595	1323	989	1370	2215	2731
45939	200	5	2	3	5	5	4	5	2	2	3	2
89689	36650	535	382	403	420	806	424	368	859	689	701	710
85487	1600	30	16	45	22	50	42	23	24	23	34	24
21623	850	37	29	22	30	29	25	13	23	26	17	19
14129	2450	61	97	69	101	128	123	131	146	152	61	76
40262	12200	161	214	215	240	312	229	329	386	243	430	284
17819	14800	370	597	634	464	459	1178	1459	1164	608	996	1464
82910	278350	5836	5885	3951	5096	5636	13711	11220	10283	14213	11378	11867
86672	11350	395	396	463	413	186	192	235	314	293	165	242
20653	18250	1203	1372	1420	1145	1181	987	1070	1095	951	836	890
50271	1600	74	67	22	86	31	66	51	48	64	30	63
33482	37450	756	793	779	541	669	493	276	586	1237	796	500
85115	11000	167	137	274	142	269	199	345	232	249	189	235
53011	3750	80	31	60	51	80	142	115	68	113	81	172
92743	7000	132	93	125	129	192	150	111	100	124	82	134
32963	6200	146	168	149	70	149	105	184	79	257	135	213
100008	16100	247	265	299	193	208	278	162	252	228	234	257
34937	12400	469	364	338	534	464	431	552	418	470	320	256
30062	2900	31	77	43	60	27	44	76	70	49	41	68
100936	1800	33	37	32	27	26	42	12	30	42	32	23
89364	36500	895	613	609	344	631	1227	565	619	767	433	660
70261	250	5	5	3	6	0	6	4	3	1	4	3
57777	1200	46	27	38	59	57	34	54	33	47	44	19
100753	194200	3393	2743	3113	3882	4690	7787	6170	7049	8097	5837	3943
70152	50	0	0	0	0	1	3	0	2	1	0	1
65804	2300	43	21	50	13	24	31	44	32	35	57	26
92032	49200	393	344	681	411	444	366	456	451	461	720	397
59735	450	3	3	2	4	6	9	6	7	7	16	4
77205	1260750	21173	47274	25597	25007	38378	25047	18059	30454	29681	38121	24433
54561	50	1	1	0	1	2	2	4	2	0	1	1
47826	97100	2035	2983	2460	2622	2687	4364	3432	3573	2857	2584	3188
28092	221750	4084	3372	2136	2493	2313	10544	10254	5810	2896	5413	8301
66559	62050	530	625	854	793	1329	807	1184	1003	992	793	933
85286	3750	125	76	150	180	42	78	46	162	87	90	131
30503	11650	214	316	418	248	421	271	228	332	203	255	577
31973	1300	31	23	24	21	21	39	21	26	17	16	12
100909	53750	614	716	758	679	705	535	1324	652	1107	640	783
32291	1150	17	22	13	18	10	11	21	18	20	13	17
91413	6500	62	139	168	69	83	186	271	152	197	118	85
63562	50050	2139	1131	763	798	1540	1052	1472	1298	1398	1268	918
60069	850	24	19	21	14	18	12	14	14	20	8	30
65669	1250	49	79	70	76	85	54	53	103	81	130	81
77621	8800	301	356	177	282	147	193	210	157	225	355	174
85264	300	13	9	12	9	11	8	17	21	4	7	17
54933	82000	1414	1992	1262	1228	957	3203	3905	2618	2531	5681	4517
31518	12850	181	158	389	284	360	315	155	313	296	337	228
43130	400	9	5	5	5	7	8	3	12	10	12	9
57549	6350	168	85	129	154	59	80	170	125	155	178	116
54055	2950	38	39	21	24	39	59	71	112	85	77	77
61610	1450	71	26	34	48	32	107	26	28	59	37	40
43290	15800	140	134	198	122	187	264	93	252	94	98	235
65816	1400	46	39	64	48	48	47	33	38	40	36	46
46810	62150	1260	1198	723	982	1062	1382	711	759	897	1367	1132
61254	2650	49	46	35	31	48	40	40	28	45	27	44
76389	39950	1171	602	886	974	1406	1718	2884	3218	1507	2999	2324
60402	7950	154	190	129	260	223	180	141	62	109	164	144
32550	36550	650	789	705	1399	546	1150	804	1121	701	1179	473
62298	1900	49	33	45	85	31	83	40	60	31	46	35
39302	4750	43	22	10	68	56	55	33	83	82	88	39
46465	450	15	9	6	11	18	17	23	11	15	9	23
44685	41050	368	669	420	320	430	331	321	606	538	288	517
88579	81250	965	1217	868	601	800	1146	1458	493	1240	728	629
64828	491700	11499	13130	19233	13810	10720	6197	6381	10651	14360	7786	5610
94094	110250	1980	1404	4198	1281	2398	1140	1856	1738	1278	2252	2776
50726	13250	192	491	290	238	413	358	472	445	299	329	272
77026	4950	124	183	140	144	92	86	68	114	93	109	104
60077	14700	358	285	247	243	256	348	547	526	385	316	400
33768	5800	87	117	162	94	87	94	175	199	149	121	150
41276	152150	1597	3924	2175	1481	3919	3052	2775	5189	3369	3257	3316
82153	54900	630	998	863	1573	963	1740	874	941	1075	903	1253
17942	650	30	28	25	46	44	39	32	32	38	29	25
66855	3150	37	28	62	36	17	49	37	27	58	37	21
69740	92800	3698	3084	1314	3436	1869	3097	1828	1959	2013	3045	2492
93416	10000	479	296	343	173	386	514	754	549	729	444	953
22724	4700	193	93	167	147	97	86	48	125	53	49	149
45307	97550	1207	3073	1863	1369	969	2436	2970	1523	1769	1811	1642
35319	3800	60	58	93	103	59	60	163	104	37	56	36
96375	6150	111	45	48	148	95	59	173	142	167	56	103
72101	2150	42	99	93	53	82	136	59	93	48	61	41
14331	150	4	0	2	5	3	2	4	1	3	3	1
35504	56600	918	1387	495	624	612	1290	1680	635	1059	1071	541
83202	850	15	14	26	11	17	6	18	16	7	24	25
73391	2750	53	41	34	46	34	46	87	36	68	31	33
24481	1650	5	33	64	25	19	39	46	35	44	66	31
68235	24600	746	481	467	407	675	820	280	479	577	490	330
41216	4450	91	191	135	153	98	163	135	75	158	111	182
58682	9350	137	153	134	101	166	196	184	215	125	191	117
73670	150	7	5	2	6	3	6	6	3	3	5	9
83006	6800	149	102	143	79	66	148	132	133	68	96	142
90965	200	4	18	3	16	8	2	11	2	12	3	6
84069	13350	197	141	350	306	227	300	215	234	439	287	368
31057	14800	280	451	335	326	345	738	605	360	680	804	433
13511	9500	152	108	158	221	153	258	303	128	169	94	192
58697	539550	6301	9726	9291	12509	5505	19997	7438	9199	12469	8898	6677
77039	21000	461	339	352	484	471	476	507	371	621	466	350
60031	18050	648	645	277	307	536	420	600	422	238	699	425
93437	14100	242	313	225	143	188	190	144	251	251	123	282
88183	3600	95	105	98	85	71	92	90	37	116	63	99
79090	53400	1633	2014	363	1464	1282	896	1418	769	1019	1989	1285
74973	70300	1397	1484	1004	1002	951	963	773	1615	1975	1281	1376
43801	400	10	8	21	5	25	39	24	17	23	14	22
92464	79100	1362	2079	1106	1312	1292	1621	1606	874	1129	1518	1134
35923	16700	425	313	557	641	398	783	1089	1214	661	914	944
41015	66750	1075	1856	736	1152	970	862	824	1590	670	1358	1135
93512	27800	301	694	425	260	549	260	339	455	397	366	783
31361	900	17	14	14	10	4	5	12	19	13	25	6
60098	650	16	11	17	10	12	18	27	27	13	21	11
64061	132150	6591	4319	9527	6418	6292	7247	3303	5327	7041	6501	6632
63865	12200	212	340	239	200	261	299	379	263	188	282	207
63758	450	5	5	17	11	9	7	7	15	14	8	12
62799	24950	381	503	363	276	432	550	385	124	255	152	254
53315	4950	144	113	88	55	88	132	109	43	49	59	57
31012	250	1	0	4	3	4	4	5	1	4	5	7
40269	150	0	1	1	1	1	1	0	1	2	0	3
58323	50	5	9	2	9	4	5	8	9	7	5	5
18607	9350	314	178	412	353	175	166	302	241	269	345	276
42941	5500	207	140	136	127	184	146	95	238	186	78	79
19704	5100	87	73	156	84	122	137	62	106	89	102	75
63895	17300	633	283	271	642	295	370	242	131	404	264	214
56415	25800	264	851	388	499	451	757	431	437	553	291	324
94902	250	2	4	0	1	2	4	4	5	2	1	2
39596	4100	44	85	105	68	61	84	75	55	129	64	97
24939	1500	28	31	27	15	34	41	29	21	18	26	30
44071	1000	25	13	16	9	11	22	28	35	21	23	25
98070	3850	57	43	40	53	57	77	25	61	32	65	72
68558	6700	82	70	124	132	110	177	109	129	126	140	130
62809	6400	89	130	80	64	173	178	78	41	63	64	120
63042	250	18	11	8	8	13	15	12	12	9	14	3
30867	1750	31	41	65	61	85	79	39	69	40	29	56
50225	272300	8214	7205	10792	6176	10564	8573	9239	7188	7000	10051	7393
53732	850	8	20	21	19	32	19	44	27	18	20	19
71644	100	8	3	9	7	0	1	3	7	5	0	4
42234	11450	209	141	386	301	251	360	510	145	303	236	324
65430	22000	457	409	443	433	743	1138	815	762	1211	843	784
19396	18350	498	533	191	197	415	589	273	404	332	413	410
52946	950	22	10	28	7	23	14	31	15	20	8	14
25688	84350	2233	1515	1184	1087	1104	1113	879	1709	792	1242	1216
73936	1100	46	50	37	14	30	35	48	47	29	38	22
64977	400	11	13	9	28	13	7	15	20	11	17	14
