gene_id	GSM1275862_untreated	GSM1275862_dex	GSM1275863_untreated	GSM1275863_dex	GSM1275870_untreated	GSM1275870_dex	GSM1275871_untreated	GSM1275871_dex
ENSG00000176463	49150	456	1014	1041	958	1142	944	1174
ENSG00000199334	11000	209	267	218	226	198	214	229
ENSG00000162067	3000	32	37	57	19	46	67	118
ENSG00000116283	9950	290	290	200	506	382	265	320
ENSG00000242760	7200	91	175	145	86	108	118	105
ENSG00000191396	3000	76	129	39	133	103	133	124
ENSG00000182335	700	10	2	4	8	6	3	5
ENSG00000231462	4150	50	36	37	44	32	33	56
ENSG00000117310	8400	399	241	431	375	516	231	367
ENSG00000150769	19150	395	261	288	260	252	155	337
ENSG00000216393	11000	128	401	156	358	155	308	127
ENSG00000221207	950	18	19	14	12	5	18	12
ENSG00000149607	1250	20	40	33	17	24	36	27
ENSG00000246825	50	1	0	1	3	2	2	1
ENSG00000237926	250	23	26	24	9	21	13	17
ENSG00000130198	141450	1551	3029	1264	2233	1258	4876	1833
ENSG00000214210	495400	3941	7597	3575	11059	6242	9589	4366
ENSG00000147610	10250	161	292	142	206	256	422	71
ENSG00000241981	6650	132	106	149	128	106	209	167
ENSG00000116491	400	13	6	1	7	5	15	4
ENSG00000129062	16300	135	357	181	201	230	355	358
ENSG00000137187	3200	25	27	40	41	43	35	49
ENSG00000198594	479300	7402	10899	5680	11365	7755	15598	13902
ENSG00000114089	30550	250	772	440	421	562	1203	422
ENSG00000182954	5450	128	96	115	112	62	136	88
ENSG00000194869	0	7	7	7	6	10	4	8
ENSG00000140500	150050	2641	3260	2684	3640	2246	2928	2737
ENSG00000244851	13150	216	249	198	205	138	243	107
ENSG00000175447	670850	11022	5704	8979	7344	11521	6559	12287
ENSG00000171661	24800	765	380	690	572	290	725	636
ENSG00000171020	5250	93	157	145	113	117	93	108
ENSG00000128718	39050	790	1063	1191	528	1030	595	1136
ENSG00000164874	57150	762	1747	500	708	506	1458	1328
ENSG00000197069	1200	54	62	43	57	79	41	27
ENSG00000248925	76100	1505	3340	2525	1563	1766	1710	3228
ENSG00000212944	362650	7961	8738	5566	8384	10024	13275	3247
ENSG00000125469	1600	37	51	46	16	49	28	49
ENSG00000231783	50	4	0	0	1	1	0	4
ENSG00000223118	42650	652	481	867	562	631	574	838
ENSG00000131135	7050	117	176	312	114	220	234	207
ENSG00000214093	12100	158	236	128	193	173	96	71
ENSG00000157919	1400	21	26	46	34	17	23	23
ENSG00000197667	210250	3722	3757	2032	2615	2226	5017	2206
ENSG00000124410	0	4	3	0	1	3	2	1
ENSG00000143752	62050	1268	953	2235	1233	1398	2654	2036
ENSG00000182264	3200	50	38	59	61	54	54	48
ENSG00000217398	50	0	1	3	2	2	1	3
ENSG00000244949	1800	23	22	31	14	15	23	26
ENSG00000193175	7950	228	102	176	127	185	170	92
ENSG00000151128	390550	9764	6072	10902	7073	10478	7087	10277
ENSG00000216977	67500	1750	1924	1085	889	1283	1824	1658
ENSG00000158540	4000	144	192	72	105	98	88	115
ENSG00000163152	9100	134	150	129	149	86	113	168
ENSG00000148781	92500	1033	2062	2852	2612	1863	1659	1326
ENSG00000232763	30900	527	677	1062	469	966	968	621
ENSG00000114990	517500	12426	10787	12631	26445	11538	20652	14234
ENSG00000237092	1700	35	32	32	46	24	42	14
ENSG00000184593	23750	221	211	618	388	350	210	230
ENSG00000168908	2600	32	56	44	24	49	59	58
ENSG00000185291	10050	243	116	79	94	207	82	161
ENSG00000105822	450	5	2	3	14	6	4	14
ENSG00000150784	5650	235	142	118	183	139	77	160
ENSG00000127258	500	7	4	5	8	3	6	15
ENSG00000197126	14450	193	288	266	285	270	367	233
ENSG00000126933	193300	2679	8209	2603	7834	2060	4228	3312
ENSG00000208560	9700	237	377	359	213	270	245	275
ENSG00000197381	23350	186	568	157	467	198	374	460
ENSG00000109899	5400	127	97	195	100	78	162	84
ENSG00000162755	300	14	10	8	5	15	8	11
ENSG00000155511	3900	35	72	29	86	42	80	56
ENSG00000180363	2050	81	60	59	76	62	55	40
ENSG00000140651	900	21	17	11	16	16	13	26
ENSG00000151781	129350	1434	4702	1710	2302	786	3810	1308
ENSG00000221910	150	3	3	3	6	8	6	4
ENSG00000179806	950	13	20	24	9	15	4	10
ENSG00000180660	1550	18	30	19	16	30	22	11
ENSG00000190111	2050	45	77	92	78	66	53	74
ENSG00000144614	600	5	13	18	16	12	15	11
ENSG00000174132	150	10	2	6	8	3	13	2
ENSG00000155738	500	6	35	9	10	14	17	9
ENSG00000119284	1350	26	32	19	37	33	30	49
ENSG00000129415	500	10	4	8	9	11	6	8
ENSG00000106502	78800	606	879	1942	814	1454	1035	1618
ENSG00000159147	3050	61	97	155	70	57	151	122
ENSG00000177621	77050	2675	2495	1424	1900	1518	1822	1915
ENSG00000121861	1350	48	34	61	49	41	64	63
ENSG00000215505	11250	387	338	670	280	541	652	321
ENSG00000182039	6400	105	72	145	91	102	82	55
ENSG00000119155	13400	299	233	362	126	193	225	152
ENSG00000238966	140300	2638	4621	2335	4533	3186	3926	3866
ENSG00000226971	68000	915	1239	783	1161	598	1251	665
ENSG00000200612	14150	160	253	121	207	146	276	303
ENSG00000166838	6700	102	117	102	93	63	218	95
ENSG00000101366	250	1	3	1	4	2	2	5
ENSG00000179617	4750	123	51	60	98	34	65	114
ENSG00000227008	2200	57	29	40	38	39	31	61
ENSG00000151536	329050	5999	7770	4708	4232	5993	7669	3862
ENSG00000218377	650	75	55	49	25	56	34	40
ENSG00000190514	8850	105	213	168	216	202	247	140
ENSG00000149444	5300	60	158	110	131	78	102	58
ENSG00000139156	1800	27	49	35	17	33	23	40
ENSG00000166297	50600	887	1466	1088	1258	1348	1811	1214
ENSG00000169588	2350	20	41	10	20	20	49	23
ENSG00000244461	22550	288	348	252	499	408	708	403
ENSG00000139283	200	3	7	4	5	2	2	2
ENSG00000230178	1850	28	56	28	32	38	38	32
ENSG00000108815	195800	2524	4930	3097	4106	2350	5353	4245
ENSG00000195218	3850	89	103	66	77	32	76	127
ENSG00000136344	30750	141	902	224	310	239	282	188
ENSG00000134794	10450	183	240	348	251	338	234	232
ENSG00000117726	8450	97	194	185	282	166	113	55
ENSG00000120601	0	0	0	1	1	2	3	2
ENSG00000125371	350	11	2	2	5	3	4	1
ENSG00000171901	51950	565	972	707	772	568	855	1153
ENSG00000209556	9050	113	246	223	220	199	160	222
ENSG00000155834	200	3	16	4	7	8	5	6
ENSG00000108998	1050	4	13	11	16	10	19	7
ENSG00000187787	104150	1276	1721	2469	1326	1335	1958	2147
ENSG00000230116	1900	17	17	28	65	64	19	37
ENSG00000193067	2950	96	139	122	77	58	58	85
ENSG00000176199	1500	45	85	44	37	38	71	32
ENSG00000177332	2300	30	25	20	43	28	50	30
ENSG00000119197	12550	176	303	174	257	239	474	199
ENSG00000105427	12850	317	288	257	422	422	248	312
ENSG00000170736	3500	86	78	80	98	74	149	88
ENSG00000164092	3150	130	110	62	94	105	87	35
ENSG00000148922	1000	50	43	18	47	10	30	37
ENSG00000221164	109350	1732	2163	1425	1716	624	1672	1116
ENSG00000247446	400	6	9	3	13	8	10	6
ENSG00000155249	17550	264	144	136	165	229	174	211
ENSG00000228960	34550	350	451	429	728	307	579	581
ENSG00000163660	76250	1687	2129	1016	1680	1055	730	1096
ENSG00000159433	4850	126	124	109	131	84	240	122
ENSG00000202690	13450	401	317	244	679	282	324	408
ENSG00000117218	3900	129	103	111	77	93	36	61
ENSG00000194169	550	17	21	19	11	30	21	20
ENSG00000235959	6450	98	134	184	252	150	215	137
ENSG00000134862	24300	865	943	791	1259	885	1053	915
ENSG00000106802	27250	640	621	552	366	384	790	1151
ENSG00000106649	400	20	12	14	3	11	10	13
ENSG00000220364	9050	159	95	218	226	95	214	153
ENSG00000109850	45250	1382	2330	1720	1993	1638	1574	991
ENSG00000232981	14300	546	263	417	194	670	299	166
ENSG00000177766	93450	2632	2580	3012	3169	2689	2030	2456
ENSG00000145651	13250	148	212	88	224	118	52	138
ENSG00000113649	5550	128	70	143	151	110	70	107
ENSG00000105853	50	1	1	0	2	1	4	0
ENSG00000228302	110450	1634	2626	2162	1948	2177	2108	3850
ENSG00000223652	950	2	6	9	9	4	10	3
ENSG00000128550	1750	79	25	49	57	57	49	71
ENSG00000124977	1300	27	22	27	36	12	31	26
ENSG00000195403	1300	42	31	18	20	37	45	17
ENSG00000155262	37100	643	355	678	530	433	914	385
ENSG00000147625	250	1	7	9	6	4	2	3
ENSG00000159814	12400	119	259	191	299	250	196	163
ENSG00000199463	300	7	14	19	6	11	12	11
ENSG00000236126	5500	125	119	134	99	96	163	193
ENSG00000229804	19050	530	174	183	368	357	368	432
ENSG00000133937	5800	115	78	34	66	52	83	91
ENSG00000242607	4300	62	63	62	77	43	82	44
ENSG00000188517	6550	100	104	87	90	125	91	63
ENSG00000112772	3600	151	146	89	61	47	87	115
ENSG00000212901	47850	297	641	491	330	707	598	262
ENSG00000116208	12800	234	234	262	220	450	178	363
ENSG00000211959	3000	64	43	61	60	113	66	73
ENSG00000154852	564750	13842	14398	9544	12233	15191	7339	6878
ENSG00000177984	900	26	29	49	18	29	40	24
ENSG00000218317	475550	3164	6543	3796	4478	6185	4296	3986
ENSG00000146222	3400	144	128	95	57	98	82	114
ENSG00000194648	103250	1322	2047	1282	1441	2265	2078	1283
ENSG00000157689	46100	1449	830	1229	907	659	1667	905
ENSG00000179514	4250	83	72	36	44	60	61	83
ENSG00000101994	46200	896	798	448	553	626	973	759
ENSG00000212874	1022900	9167	17261	4879	18584	8786	24484	6253
ENSG00000215198	1200	5	17	9	12	7	20	6
ENSG00000199511	550	6	14	14	9	18	6	7
ENSG00000189844	1300	30	21	17	26	11	23	38
ENSG00000113018	240700	5966	6957	1867	4581	3836	7649	4991
ENSG00000189594	25450	499	304	437	408	600	243	290
ENSG00000151747	1250	18	8	36	43	23	71	37
ENSG00000230542	5250	124	68	184	107	98	79	80
ENSG00000184591	7200	254	149	172	356	422	197	213
ENSG00000232404	1300	28	25	40	21	19	44	25
ENSG00000128169	3800	37	47	49	78	100	78	103
ENSG00000195428	3800	193	97	88	126	210	174	177
ENSG00000155874	18350	296	206	261	252	390	282	576
ENSG00000137915	58750	970	919	734	768	655	1133	1164
ENSG00000204458	1750	118	55	35	53	49	123	86
ENSG00000100875	3600	93	134	88	99	49	117	126
ENSG00000244817	700	8	36	21	14	12	17	15
ENSG00000122900	2350	70	189	78	116	106	160	120
ENSG00000114839	5800	254	99	146	148	118	142	177
ENSG00000187629	9150	86	214	137	49	96	141	123
ENSG00000167105	13950	200	372	458	277	295	318	220
ENSG00000121310	900	22	22	19	13	18	26	33
ENSG00000228034	97900	1287	867	1932	1220	1101	1763	1372
ENSG00000199189	8550	168	205	454	143	227	154	207
ENSG00000151696	78500	1353	1133	1040	2628	1306	2451	2008
ENSG00000213803	900	24	30	26	9	22	39	13
ENSG00000192687	3850	92	80	87	121	137	69	111
ENSG00000183081	26350	77	264	86	498	207	274	212
ENSG00000147007	2600	29	35	45	44	41	61	45
ENSG00000157217	90600	1227	1271	655	629	1579	2327	1216
ENSG00000146142	10250	155	75	121	200	102	94	102
ENSG00000171321	400	7	9	11	11	8	5	4
ENSG00000229434	60050	866	1549	991	1272	1007	626	722
ENSG00000236609	1950	75	38	34	29	52	28	35
ENSG00000175944	22300	150	220	180	210	224	391	459
ENSG00000232281	41400	831	825	751	962	774	526	604
ENSG00000171313	1050	22	17	3	19	10	24	5
ENSG00000220240	194200	2109	2665	1525	4667	1388	4980	2463
ENSG00000205670	80050	794	1857	797	1163	628	1146	679
ENSG00000246458	800	12	6	2	6	11	10	14
ENSG00000249707	81100	1030	1848	1187	1606	1305	1575	1831
ENSG00000117927	1400	41	29	28	30	12	30	23
ENSG00000247754	900	27	12	44	17	35	39	45
ENSG00000231238	198700	3494	3311	2075	2168	3987	2629	1397
ENSG00000126518	500	8	18	11	14	5	14	9
ENSG00000230098	50	2	1	0	2	2	2	1
ENSG00000141289	16950	203	287	170	277	189	197	201
ENSG00000129271	3250	42	118	91	62	80	163	111
ENSG00000246711	350	20	29	15	30	11	48	17
ENSG00000146500	170450	700	1371	590	2498	1579	2846	979
ENSG00000201073	350	4	6	7	4	6	5	7
ENSG00000134722	750	16	25	7	9	17	20	19
ENSG00000152846	42000	572	408	721	586	456	484	1154
ENSG00000248104	1650	37	43	34	47	40	46	36
ENSG00000239891	650	15	7	12	20	34	18	16
ENSG00000196848	8400	68	129	54	274	92	76	43
ENSG00000222299	750	21	7	10	16	9	7	11
ENSG00000246081	350	6	5	12	10	7	11	4
ENSG00000191311	6000	261	144	125	98	94	104	147
ENSG00000134994	2500	23	37	61	56	33	52	56
ENSG00000189272	3900	120	59	96	106	59	76	35
ENSG00000114149	1300	16	36	23	28	22	30	30
ENSG00000209147	8800	238	353	160	191	243	495	315
ENSG00000174780	13000	238	219	263	372	129	290	353
ENSG00000201278	55850	503	851	977	541	639	712	497
ENSG00000207485	2050	48	42	48	42	48	28	64
ENSG00000106291	2400	55	35	25	28	28	41	39
ENSG00000182421	300	13	12	18	8	17	6	16
ENSG00000165922	9350	179	178	253	281	312	271	227
ENSG00000229136	22400	623	1019	740	525	675	517	737
ENSG00000154674	33400	623	455	979	536	1253	586	621
ENSG00000231875	30200	571	692	479	491	701	789	413
ENSG00000246810	35750	764	1708	1768	1423	667	1823	1298
ENSG00000201772	235200	9508	2886	3071	4820	3151	2088	3759
ENSG00000207483	11050	113	191	146	131	122	253	281
ENSG00000186927	21350	788	376	370	473	422	595	628
ENSG00000213166	6000	25	66	29	59	41	69	18
ENSG00000109736	37050	197	641	222	596	289	565	255
ENSG00000245502	27000	1283	701	1275	1005	1269	665	817
ENSG00000124508	2900	30	30	56	56	52	24	35
ENSG00000211786	534900	4986	15782	5005	16513	8651	15822	4235
ENSG00000193313	35900	755	406	400	389	517	620	403
ENSG00000243234	36300	492	579	669	742	1184	537	743
ENSG00000236005	17000	243	180	323	156	379	304	172
ENSG00000152348	306600	5365	3610	9288	4815	12260	9374	9030
ENSG00000106431	14400	171	266	350	137	313	214	298
ENSG00000193234	60150	837	563	1008	1071	1165	741	790
ENSG00000196008	14900	213	129	245	419	237	91	245
ENSG00000184877	2400	83	61	82	74	43	79	66
ENSG00000218312	12300	133	102	82	109	171	100	113
ENSG00000136997	2550	69	57	80	43	69	52	60
ENSG00000109818	4600	69	72	33	100	63	71	69
ENSG00000191776	38500	490	1007	499	534	891	1010	704
ENSG00000203696	1800	53	22	24	29	51	55	40
ENSG00000204238	3700	158	75	75	124	118	61	59
ENSG00000107052	40050	831	417	666	811	456	628	576
ENSG00000172230	112250	2550	1775	2182	1665	1599	2323	1369
ENSG00000218618	12000	179	252	282	272	289	318	205
ENSG00000138001	4150	104	62	73	82	96	88	112
ENSG00000147292	1400	10	11	12	3	27	14	10
ENSG00000154440	20100	625	559	222	599	706	323	865
ENSG00000204313	900	28	27	51	15	22	32	24
ENSG00000157803	3350	55	54	63	47	59	57	105
ENSG00000141860	45500	839	1380	1130	1446	796	1544	686
ENSG00000158384	2850	100	64	38	92	31	43	112
ENSG00000159076	30200	522	185	410	474	485	618	436
ENSG00000116395	16450	558	485	438	212	570	648	258
ENSG00000179867	2850	62	56	59	29	26	55	27
ENSG00000105242	5900	165	124	64	73	104	70	75
ENSG00000131132	77150	2908	1637	1731	3591	1457	1197	1283
ENSG00000242031	16800	286	248	233	262	253	287	441
ENSG00000215506	15550	199	108	314	255	554	206	213
ENSG00000150997	650	18	12	8	10	10	21	9
ENSG00000213531	6200	233	118	156	95	86	148	86
ENSG00000155141	67200	998	2372	2973	1620	1477	2379	1580
ENSG00000144754	5900	139	81	134	43	146	81	96
ENSG00000131551	14250	240	283	386	624	249	312	414
ENSG00000242804	59000	977	734	474	1332	1561	1449	881
ENSG00000156556	727000	28928	13877	19571	14936	16927	18298	15693
ENSG00000171442	200	5	6	3	6	2	2	1
ENSG00000225812	58250	1258	1674	1159	810	1522	1306	1635
ENSG00000238144	60350	1981	1694	812	2516	890	2737	1061
ENSG00000166411	11650	183	119	162	201	123	233	132
ENSG00000116492	299600	11060	7437	8260	10222	9723	4102	6106
ENSG00000159673	150	13	24	17	5	13	17	25
ENSG00000117134	350	8	4	8	7	8	8	5
ENSG00000107968	6250	97	184	137	132	174	136	175
ENSG00000199673	62950	405	1174	565	613	757	979	566
ENSG00000209287	1700	32	9	13	36	9	15	19
ENSG00000192320	7250	118	112	198	207	211	151	111
ENSG00000129238	5850	43	44	29	77	30	56	40
ENSG00000201985	227950	8182	9503	6553	11247	7674	7049	3309
ENSG00000130610	2200	66	56	82	34	31	34	48
ENSG00000173297	97950	1445	1633	1948	1078	1223	2380	3100
ENSG00000119521	100	4	3	5	3	2	2	4
ENSG00000204775	7550	200	82	137	156	125	136	180
ENSG00000104967	6500	101	159	113	138	238	141	115
ENSG00000234773	500	14	8	6	4	7	12	7
ENSG00000205310	3500	100	140	88	73	67	78	64
ENSG00000244128	17600	407	161	531	451	333	277	192
ENSG00000198055	5100	92	97	131	36	90	68	40
ENSG00000166760	1400	36	52	48	54	24	39	57
ENSG00000192829	4850	135	165	135	138	129	129	117
ENSG00000198724	8650	203	221	435	303	175	388	333
ENSG00000237997	31250	290	340	520	421	477	310	715
ENSG00000224038	2750	26	38	71	74	52	26	29
ENSG00000203588	45550	240	1279	603	768	481	1053	756
ENSG00000224915	5350	170	34	112	141	110	129	97
ENSG00000193846	643700	25095	12517	24586	28361	24753	28496	8404
ENSG00000175568	15250	75	333	192	264	151	184	206
ENSG00000184327	7850	310	185	188	211	117	155	253
ENSG00000146010	1150	27	48	14	39	18	45	13
ENSG00000189516	239050	1791	1291	1965	2212	3790	2712	1861
ENSG00000206052	2300	46	99	101	144	122	54	96
ENSG00000184921	13450	447	217	330	385	291	225	541
ENSG00000123373	46000	719	1358	1343	794	627	945	807
ENSG00000243715	6900	124	182	90	214	67	130	86
ENSG00000143846	16250	327	179	213	264	354	161	344
ENSG00000113947	3050	109	61	58	64	70	78	142
ENSG00000192478	1450	18	23	14	27	31	21	39
ENSG00000243080	550	3	9	15	11	10	10	13
ENSG00000243480	200	4	4	0	1	4	1	4
ENSG00000215081	1400	19	22	26	17	11	18	11
ENSG00000223503	50	6	4	1	2	3	5	4
ENSG00000154312	27300	391	468	717	464	467	697	515
ENSG00000166439	800	14	6	12	13	4	23	9
ENSG00000154773	1296750	25242	23175	21178	25550	30338	28764	28457
ENSG00000178288	5750	129	87	112	70	41	92	81
ENSG00000137870	2350	22	29	56	27	60	48	22
ENSG00000222709	330050	1365	2890	2291	5767	3262	2371	2720
ENSG00000242131	6400	216	379	210	293	199	268	342
ENSG00000124734	5250	60	103	59	87	71	53	74
ENSG00000179191	4400	87	112	137	100	42	91	80
ENSG00000236332	171300	1528	2961	2209	1470	2436	1480	2629
ENSG00000106586	1450	40	28	40	44	13	34	33
ENSG00000110433	250	13	10	9	16	11	7	18
ENSG00000211522	4700	97	95	112	185	96	65	116
ENSG00000107727	11800	282	181	365	477	134	148	389
ENSG00000132416	150	0	4	2	2	2	1	2
ENSG00000121104	450	14	10	4	8	10	7	11
ENSG00000131027	1150	18	47	27	61	17	97	30
ENSG00000175083	3600	92	54	40	35	34	46	71
ENSG00000192165	6650	125	112	122	94	196	127	103
ENSG00000245731	150	4	1	3	4	4	3	2
ENSG00000228194	4550	65	51	36	70	50	65	63
ENSG00000199067	0	2	4	6	5	9	3	6
ENSG00000177208	31600	361	351	629	1099	544	1762	595
ENSG00000205616	3600	34	113	91	94	60	47	37
ENSG00000223081	27850	474	546	684	915	542	841	353
ENSG00000219966	82200	2190	2507	1552	1766	2936	1481	2000
ENSG00000211960	10950	218	141	188	208	156	316	235
ENSG00000159999	8250	158	108	180	154	107	183	140
ENSG00000204877	2900	41	31	41	33	27	27	40
ENSG00000218028	4050	67	22	33	27	33	49	34
ENSG00000178035	21700	429	220	620	448	439	272	437
ENSG00000120751	40500	855	1432	766	577	863	1045	1119
ENSG00000187638	288650	5585	5503	3866	6048	3479	7240	5747
ENSG00000212677	2150	37	22	16	44	31	19	50
ENSG00000199961	900	16	19	11	12	14	12	11
ENSG00000133530	235000	8512	4771	5327	4408	7473	7148	6872
ENSG00000191529	7600	202	165	228	198	88	163	172
ENSG00000170014	1000	31	11	13	35	14	22	14
ENSG00000197796	83200	915	1364	804	641	697	945	897
ENSG00000166423	5300	139	104	113	133	84	139	131
ENSG00000164976	3150	70	46	40	86	42	28	85
ENSG00000238461	800	10	6	14	20	9	7	17
ENSG00000113768	30300	436	788	766	917	1248	943	802
ENSG00000110078	27050	1166	776	453	1155	896	1140	1263
ENSG00000117804	330300	4115	3567	1761	2319	7505	4301	3711
ENSG00000248993	7850	240	281	215	144	162	184	233
ENSG00000184924	6150	81	68	44	56	104	127	62
ENSG00000211488	11050	215	232	259	182	170	153	290
ENSG00000150846	15150	214	333	238	312	331	143	237
ENSG00000247061	1900	95	65	73	42	110	91	57
ENSG00000171800	150	6	6	12	16	4	10	19
ENSG00000228882	950	9	7	26	17	31	26	10
ENSG00000220423	6800	112	145	125	84	170	81	88
ENSG00000191838	2500	70	78	60	57	61	49	74
ENSG00000113069	157150	4832	6150	4706	4720	2561	4637	4044
ENSG00000199473	12150	282	254	154	235	199	268	169
ENSG00000202276	5700	99	94	76	59	77	124	78
ENSG00000105719	1750	35	66	28	36	77	34	16
ENSG00000208081	21600	483	836	322	317	711	559	541
ENSG00000140207	5150	120	63	67	69	117	183	118
ENSG00000149890	48650	717	1409	739	1429	1699	1479	506
ENSG00000154586	9200	154	348	217	100	330	201	133
ENSG00000180967	111450	1517	2910	1441	2777	1369	2578	2587
ENSG00000161797	4300	96	132	156	77	95	110	173
ENSG00000156645	59550	592	659	783	537	732	515	849
ENSG00000240716	109350	1616	2016	1827	1436	2023	2595	2402
ENSG00000198553	5200	34	85	59	85	128	43	59
ENSG00000189152	137500	2223	2433	2638	3150	3454	5638	2436
ENSG00000249906	7150	136	120	245	123	48	261	272
ENSG00000176101	512650	12333	7524	17856	11434	13422	20367	13870
ENSG00000110546	139950	1900	2780	2862	3587	5074	3946	3689
ENSG00000128872	45850	992	2453	1728	1319	2231	1607	1235
ENSG00000168245	139000	1092	940	1222	1355	1222	1161	1602
ENSG00000186658	188650	4803	8654	4481	9087	4177	7336	3981
ENSG00000213037	5250	67	88	69	109	113	85	133
ENSG00000114813	37000	449	705	1476	1682	677	884	982
ENSG00000230346	15600	231	379	169	391	119	223	176
ENSG00000231555	13500	347	293	547	357	614	480	338
ENSG00000197715	37650	485	1022	540	1632	896	1473	441
ENSG00000236189	176950	2535	3713	1206	2799	1855	4193	1734
ENSG00000175733	2350	73	48	46	44	49	52	51
ENSG00000232594	1300	33	26	26	19	35	23	19
ENSG00000110695	800	15	16	6	14	8	8	8
ENSG00000186507	48500	458	628	612	955	271	798	378
ENSG00000105449	2800	53	75	56	93	123	97	103
ENSG00000179942	53350	630	625	648	624	611	443	615
ENSG00000123289	72600	2471	1402	1718	1345	991	1789	1435
ENSG00000129005	81300	1225	2589	1487	1570	1952	2370	2914
ENSG00000175220	250	1	2	3	7	5	3	4
ENSG00000222915	8700	181	270	166	307	347	186	292
ENSG00000236575	8150	202	263	256	306	168	144	231
ENSG00000108504	3950	23	71	7	31	29	45	18
ENSG00000203337	300	14	11	3	3	5	5	10
ENSG00000173881	21100	362	505	332	337	613	517	429
ENSG00000243740	698100	15193	31828	11154	13852	12538	19007	25861
ENSG00000199688	1500	16	18	4	14	13	18	9
ENSG00000220412	19550	229	254	110	277	86	294	97
ENSG00000181057	15200	382	491	292	409	676	451	571
ENSG00000218536	150	0	0	1	0	3	0	0
ENSG00000111943	282450	4611	2817	5375	5473	3126	5329	3684
ENSG00000137720	950	24	34	33	19	14	22	40
ENSG00000161034	53000	2237	3131	1831	1256	2095	2091	1066
ENSG00000231744	2429050	47055	49878	35922	36792	66791	39170	76111
ENSG00000188948	14100	247	144	255	201	180	396	97
ENSG00000144911	600	22	17	20	28	18	17	34
ENSG00000189339	14450	203	411	151	705	118	370	159
ENSG00000142101	4250	37	36	92	45	48	104	55
ENSG00000180711	22050	391	261	515	538	600	299	590
ENSG00000240304	1450	20	22	27	37	22	18	17
ENSG00000218547	115550	1462	1837	1657	2329	1685	4370	826
ENSG00000162878	2750	17	12	29	18	33	72	34
ENSG00000233736	2333100	41140	62605	65199	34113	36060	55697	59677
ENSG00000179531	500	4	12	7	7	2	9	7
ENSG00000156601	55800	655	1224	507	1747	1044	851	678
ENSG00000136481	200	6	2	6	12	9	9	22
ENSG00000117236	95450	1258	2041	1736	1267	2276	1047	1048
ENSG00000125418	4400	152	172	71	186	133	174	79
ENSG00000151320	100	0	2	4	2	3	3	5
ENSG00000199030	750	20	19	27	28	18	15	27
ENSG00000239563	3550	33	62	66	64	40	85	30
ENSG00000221906	300	15	9	22	18	1	8	5
ENSG00000198702	12300	133	234	203	160	200	154	170
ENSG00000152789	400	7	24	8	16	10	8	24
ENSG00000229852	8000	98	95	134	116	109	71	204
ENSG00000100291	20700	440	269	404	320	290	351	295
ENSG00000218531	8100	143	394	199	262	206	239	142
ENSG00000242107	5350	93	103	80	53	40	131	78
ENSG00000197858	3000	50	74	50	39	65	74	52
ENSG00000180892	23250	543	138	529	625	585	313	314
ENSG00000100509	2150	52	52	50	38	63	44	59
ENSG00000114393	10700	119	129	137	113	84	113	94
ENSG00000144205	150	4	1	1	1	1	1	1
ENSG00000121073	1050	8	36	22	22	14	21	13
ENSG00000186793	12300	314	692	217	257	296	438	367
ENSG00000201029	4300	121	106	99	62	94	67	69
ENSG00000154366	6900	122	177	226	129	139	104	94
ENSG00000106999	7900	161	191	250	162	162	211	176
ENSG00000139831	190300	2907	1364	3369	1486	2823	2337	2074
ENSG00000108597	2300	38	41	30	29	51	26	52
ENSG00000154265	100	2	1	5	6	5	3	6
ENSG00000216878	54100	1104	786	1713	1247	1463	1108	1986
ENSG00000147973	6900	137	199	322	185	271	181	198
ENSG00000107489	1300	12	22	20	25	36	31	31
ENSG00000124986	350	9	7	5	9	12	9	6
ENSG00000169903	50	2	2	3	1	4	5	2
ENSG00000215877	750	31	8	27	25	4	15	14
ENSG00000185240	7100	124	47	185	51	113	86	138
ENSG00000140732	64900	1076	1812	1430	1863	1643	2640	2006
ENSG00000211351	2300	65	57	53	14	61	48	40
ENSG00000133552	4450	96	70	111	49	68	87	108
ENSG00000207123	550	42	30	31	31	31	20	34
ENSG00000103833	750	5	10	13	5	8	7	12
ENSG00000220214	12150	130	322	221	334	255	253	215
ENSG00000186319	14600	232	100	170	132	265	107	209
ENSG00000168650	3850	98	72	72	45	67	85	82
ENSG00000168040	65550	706	1428	988	1013	456	1691	698
ENSG00000123028	350	3	8	8	3	9	10	9
ENSG00000103437	11800	87	188	151	237	131	158	182
ENSG00000238601	3400	67	81	52	69	58	49	71
ENSG00000190984	18800	391	481	523	546	534	760	559
ENSG00000212458	2250	16	53	11	54	31	39	17
ENSG00000171051	3150	28	36	65	48	28	38	83
ENSG00000135516	2500	54	37	43	51	54	64	48
ENSG00000107924	14800	170	196	198	239	228	124	210
ENSG00000239881	3900	48	54	41	49	43	67	66
ENSG00000142770	1650	30	23	34	43	77	43	43
ENSG00000186893	1000	19	13	10	5	16	6	11
ENSG00000182637	1150	31	21	13	8	18	15	18
ENSG00000139603	14900	303	240	176	271	166	218	434
ENSG00000124322	3150	20	31	14	53	16	30	29
ENSG00000156885	69300	747	1596	1735	329	553	638	353
ENSG00000145847	204100	4132	9288	4741	7660	3232	3398	6918
ENSG00000240928	335200	2442	4780	1635	3151	2472	3192	2114
ENSG00000148671	10950	192	286	508	339	410	287	173
ENSG00000216245	10950	319	328	351	179	270	209	342
ENSG00000204671	25400	416	340	622	492	295	442	377
