gene_id	GSM2360001	GSM2360002	GSM2360003	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000138674	20	17	35	27	15	20
ENSMUSG00000169372	205	282	156	136	100	156
ENSMUSG00000169003	544	702	648	504	746	670
ENSMUSG00000171096	256	526	407	556	457	516
ENSMUSG00000207279	189	193	308	283	474	314
ENSMUSG00000104806	620	565	819	940	541	309
ENSMUSG00000194992	3	5	1	6	4	2
ENSMUSG00000185072	588	564	745	760	526	314
ENSMUSG00000191978	223	198	175	240	250	122
ENSMUSG00000205950	120	82	69	52	76	60
ENSMUSG00000135050	118	119	125	200	115	91
ENSMUSG00000187522	31	15	28	11	28	36
ENSMUSG00000195738	1119	876	1466	733	1038	1547
ENSMUSG00000117335	25	23	28	17	15	15
ENSMUSG00000184052	20	13	10	4	7	10
ENSMUSG00000181289	63	91	98	109	89	114
ENSMUSG00000201508	45	19	6	36	31	39
ENSMUSG00000104223	82	64	98	78	146	98
ENSMUSG00000116662	2378	1911	1499	2701	1412	2671
ENSMUSG00000204338	81	95	54	113	43	85
ENSMUSG00000156703	214	122	159	80	145	152
ENSMUSG00000217197	6268	13017	11182	11118	19777	11202
ENSMUSG00000162098	7	2	10	19	8	6
ENSMUSG00000215764	544	453	452	444	260	108
ENSMUSG00000114660	1678	1126	701	1594	1225	1346
ENSMUSG00000182842	5315	5254	5917	1570	3129	2281
ENSMUSG00000111379	15999	7522	7341	9806	7412	6970
ENSMUSG00000178134	84	81	35	46	19	14
ENSMUSG00000104280	363	303	407	322	665	243
ENSMUSG00000109032	99	122	102	124	79	88
ENSMUSG00000198166	80	67	48	28	38	38
ENSMUSG00000213085	29	31	31	32	52	20
ENSMUSG00000105777	2	11	5	8	5	8
ENSMUSG00000167366	161	193	194	342	201	182
ENSMUSG00000133916	350	456	552	564	459	691
ENSMUSG00000177867	4	9	5	9	10	17
ENSMUSG00000101509	432	573	369	467	481	249
ENSMUSG00000209963	48	31	26	42	65	56
ENSMUSG00000160523	16	18	15	14	9	28
ENSMUSG00000180644	3	0	3	2	0	1
ENSMUSG00000152872	703	1112	1024	1539	661	941
ENSMUSG00000168954	724	805	427	466	552	559
ENSMUSG00000156481	60	70	60	27	51	75
ENSMUSG00000205352	40	64	75	45	53	78
ENSMUSG00000210235	16	6	8	8	8	8
ENSMUSG00000215995	368	498	1098	293	223	298
ENSMUSG00000204864	96	96	120	105	77	159
ENSMUSG00000194938	524	251	339	415	380	348
ENSMUSG00000136221	131	142	174	196	140	112
ENSMUSG00000139877	4	7	7	9	5	4
ENSMUSG00000136664	3	3	3	5	4	2
ENSMUSG00000101121	373	504	632	339	298	288
ENSMUSG00000177515	7	4	2	2	0	4
ENSMUSG00000141827	271	486	248	131	294	174
ENSMUSG00000189212	553	866	817	385	609	560
ENSMUSG00000218610	7	15	12	13	9	4
ENSMUSG00000205777	392	470	579	596	392	248
ENSMUSG00000193708	174	133	85	152	116	163
ENSMUSG00000141701	243	127	346	275	251	289
ENSMUSG00000209293	27	21	43	18	29	30
ENSMUSG00000176681	178	51	94	101	57	166
ENSMUSG00000116330	196	243	303	115	381	325
ENSMUSG00000146007	5409	5747	4554	3580	3784	6721
ENSMUSG00000105788	830	470	601	378	412	573
ENSMUSG00000119744	431	584	242	428	316	166
ENSMUSG00000104585	9	13	16	10	6	5
ENSMUSG00000126604	264	176	292	363	253	341
ENSMUSG00000211386	74	119	54	23	38	43
ENSMUSG00000198063	134	224	132	110	85	122
ENSMUSG00000152416	374	304	264	274	85	269
ENSMUSG00000201112	1139	1283	552	637	1451	1047
ENSMUSG00000178446	759	749	456	305	255	203
ENSMUSG00000127021	214	190	339	213	157	194
ENSMUSG00000174187	119	128	176	130	189	126
ENSMUSG00000144389	1839	1963	1771	2303	2043	1754
ENSMUSG00000215691	28	27	40	26	22	21
ENSMUSG00000149921	207	211	273	152	131	121
ENSMUSG00000112659	1447	2595	2867	1591	2087	2179
ENSMUSG00000149425	226	176	117	95	83	117
ENSMUSG00000175279	701	699	570	457	831	512
ENSMUSG00000123506	1149	761	773	706	910	1267
ENSMUSG00000167444	6180	4580	6472	7481	5495	5482
ENSMUSG00000216101	1598	1599	1019	1472	1495	720
ENSMUSG00000145935	2	12	4	5	6	3
ENSMUSG00000210640	277	373	360	91	126	205
ENSMUSG00000124017	281	232	274	277	251	242
ENSMUSG00000191091	421	545	944	552	696	689
ENSMUSG00000202650	293	286	223	252	267	373
ENSMUSG00000198687	5938	4854	6153	6391	3853	6494
ENSMUSG00000118992	1282	953	1863	1510	1268	650
ENSMUSG00000173883	2	5	8	19	17	12
ENSMUSG00000137543	152	60	51	48	32	62
ENSMUSG00000206195	8	4	6	2	2	0
ENSMUSG00000202988	4153	1710	3761	4638	6555	6092
ENSMUSG00000154202	125	61	94	87	90	115
ENSMUSG00000204037	99	89	80	119	110	110
ENSMUSG00000198484	4	3	3	8	6	8
ENSMUSG00000178628	59	26	67	59	63	52
ENSMUSG00000128430	259	259	258	483	397	313
ENSMUSG00000138324	41	66	45	41	40	48
ENSMUSG00000183051	106	127	86	44	39	75
ENSMUSG00000135632	41	51	39	23	48	41
ENSMUSG00000122241	18046	9382	15871	15154	9784	4949
ENSMUSG00000176691	39	44	44	38	52	48
ENSMUSG00000172313	7	6	4	6	9	10
ENSMUSG00000133490	38	30	41	55	45	23
ENSMUSG00000124241	42	59	46	32	74	41
ENSMUSG00000103881	57	113	78	62	70	91
ENSMUSG00000130764	39	75	53	36	100	122
ENSMUSG00000219879	5	20	7	8	11	13
ENSMUSG00000167793	62	62	111	84	58	29
ENSMUSG00000209265	192	265	184	217	192	184
ENSMUSG00000119451	2	4	1	2	6	5
ENSMUSG00000174123	2584	5747	9519	7864	6010	6218
ENSMUSG00000158203	2006	4021	2508	3431	2672	5070
ENSMUSG00000134741	3	2	2	4	2	0
ENSMUSG00000142589	32	38	60	29	49	36
ENSMUSG00000208336	1113	878	972	966	367	948
ENSMUSG00000171342	1554	1886	1729	1810	1397	891
ENSMUSG00000138746	4919	3296	2471	2647	5640	4581
ENSMUSG00000112127	2	0	1	2	3	2
ENSMUSG00000219539	11	10	15	12	4	14
ENSMUSG00000145153	82	68	77	32	57	45
ENSMUSG00000173812	255	268	613	389	192	202
ENSMUSG00000191131	12	10	15	20	20	12
ENSMUSG00000112042	359	243	302	119	292	249
ENSMUSG00000214982	475	319	399	268	491	235
ENSMUSG00000156140	350	416	417	609	585	201
ENSMUSG00000212187	7	6	1	3	11	10
ENSMUSG00000105891	160	185	165	101	69	160
ENSMUSG00000150065	58	87	187	60	106	123
ENSMUSG00000209127	68	38	56	38	36	46
ENSMUSG00000206358	2022	2416	1854	1691	2355	1036
ENSMUSG00000205151	70	47	50	92	44	45
ENSMUSG00000156787	3312	1952	2062	1572	2308	2944
ENSMUSG00000158811	39	30	31	48	31	28
ENSMUSG00000183700	3549	3681	1819	2269	2991	3845
ENSMUSG00000164460	3085	3449	1569	4658	2997	3071
ENSMUSG00000153445	18	6	16	29	15	12
ENSMUSG00000204106	216	148	293	206	176	214
ENSMUSG00000178270	217	323	229	357	243	299
ENSMUSG00000162114	19	10	14	17	17	13
ENSMUSG00000100130	763	619	567	556	590	696
ENSMUSG00000121868	484	564	486	106	304	220
ENSMUSG00000161994	17	23	30	29	14	38
ENSMUSG00000143071	110	150	157	106	148	102
ENSMUSG00000148647	1497	1106	1816	998	630	646
ENSMUSG00000172861	124	77	63	56	94	156
ENSMUSG00000130557	20	24	34	30	58	20
ENSMUSG00000165758	5885	4738	6476	3154	3079	3304
ENSMUSG00000166091	7	18	16	24	12	28
ENSMUSG00000112762	170	128	210	272	178	194
ENSMUSG00000100273	1113	1104	886	1032	928	723
ENSMUSG00000136649	734	481	684	351	692	540
ENSMUSG00000106699	7	2	6	4	1	6
ENSMUSG00000218689	60	92	50	68	101	59
ENSMUSG00000159737	104	147	83	112	141	91
ENSMUSG00000127422	85	58	134	78	103	41
ENSMUSG00000119447	999	805	797	495	533	475
ENSMUSG00000168119	654	589	457	432	556	464
ENSMUSG00000115986	196	165	108	70	104	204
ENSMUSG00000207556	256	405	277	397	128	165
ENSMUSG00000184793	1680	1081	837	1397	1489	1430
ENSMUSG00000102065	2812	1205	1122	1534	1527	1148
ENSMUSG00000208807	2	6	1	3	5	2
ENSMUSG00000174461	7831	13860	9434	8684	12374	9735
ENSMUSG00000218343	56	55	37	82	61	63
ENSMUSG00000181324	940	817	873	676	808	597
ENSMUSG00000135667	8	6	13	10	7	11
ENSMUSG00000102369	53	35	44	32	39	65
ENSMUSG00000214154	4	18	9	12	3	5
ENSMUSG00000148753	2833	1135	3584	1668	1138	1359
ENSMUSG00000174742	578	1017	313	1214	629	925
ENSMUSG00000156625	154	164	121	144	154	168
ENSMUSG00000103850	104	167	71	108	123	122
ENSMUSG00000141609	392	293	170	295	339	400
ENSMUSG00000152122	17	35	9	12	21	28
ENSMUSG00000182397	24	28	26	37	73	30
ENSMUSG00000212952	15	15	26	50	18	35
ENSMUSG00000175479	2162	1013	1622	786	636	800
ENSMUSG00000152108	234	640	459	117	208	166
ENSMUSG00000108075	11	16	8	7	10	17
ENSMUSG00000204426	231	260	389	272	276	308
ENSMUSG00000169049	500	264	275	365	376	297
ENSMUSG00000116155	3116	3729	2095	1717	2458	1531
ENSMUSG00000111759	49	42	70	60	33	40
ENSMUSG00000167719	319	361	342	253	353	514
ENSMUSG00000192332	24467	6750	10154	12146	7709	7634
ENSMUSG00000150815	77	112	53	104	91	93
ENSMUSG00000176492	60	80	81	58	61	87
ENSMUSG00000123721	502	243	258	457	277	454
ENSMUSG00000214841	42	63	55	93	64	28
ENSMUSG00000206690	116	130	104	103	175	109
ENSMUSG00000170534	55	40	48	60	65	77
ENSMUSG00000189280	28	26	17	50	20	24
ENSMUSG00000140845	1413	844	748	543	687	718
ENSMUSG00000115396	38	51	37	95	94	44
ENSMUSG00000100025	50	43	96	17	17	6
ENSMUSG00000152452	34	68	104	98	94	61
ENSMUSG00000209397	91	98	94	84	148	116
ENSMUSG00000140931	372	135	190	167	263	139
ENSMUSG00000209118	769	1979	814	721	1383	1235
ENSMUSG00000165717	4298	8336	4884	5621	9686	2934
ENSMUSG00000208615	11	24	8	11	3	9
ENSMUSG00000202924	69	97	62	152	92	91
ENSMUSG00000119756	11	1	5	2	3	10
ENSMUSG00000195894	151	170	168	430	176	198
ENSMUSG00000218692	434	313	572	341	205	464
ENSMUSG00000161949	44	50	52	49	17	62
ENSMUSG00000184336	22	30	14	24	30	35
ENSMUSG00000159586	30	25	53	22	33	14
ENSMUSG00000179448	4	3	4	7	5	3
ENSMUSG00000176247	578	776	374	685	353	661
ENSMUSG00000193703	6735	11042	7641	7479	8593	5639
ENSMUSG00000179314	10	3	13	21	13	20
ENSMUSG00000152530	4561	3406	4983	2806	2548	5595
ENSMUSG00000112578	117	72	82	158	103	152
ENSMUSG00000121726	8	8	8	5	6	13
ENSMUSG00000208486	299	390	219	309	607	465
ENSMUSG00000193556	469	503	589	608	605	466
ENSMUSG00000105033	148	226	324	201	292	524
ENSMUSG00000188066	140	78	132	109	59	82
ENSMUSG00000153925	4770	3688	6139	5581	2767	4421
ENSMUSG00000112214	190	300	87	83	52	60
ENSMUSG00000105564	788	637	457	562	601	466
ENSMUSG00000212931	479	443	664	544	391	282
ENSMUSG00000152295	22	15	15	24	3	37
ENSMUSG00000195184	6	5	5	6	5	3
ENSMUSG00000133075	4	3	6	2	0	5
ENSMUSG00000169693	100	166	163	66	98	38
ENSMUSG00000106876	287	146	299	292	216	291
ENSMUSG00000178142	4	2	5	3	3	3
ENSMUSG00000104679	24	20	14	34	12	27
ENSMUSG00000121967	2761	2626	2403	2586	3400	2939
ENSMUSG00000143088	5	1	4	0	7	8
ENSMUSG00000126094	168	420	386	350	297	442
ENSMUSG00000201886	695	435	482	127	448	255
ENSMUSG00000160507	860	549	694	583	723	412
ENSMUSG00000168326	5	11	4	4	4	2
ENSMUSG00000208917	206	182	76	435	262	341
ENSMUSG00000105576	17	11	22	5	3	9
ENSMUSG00000191508	3097	799	1726	2556	1099	1749
ENSMUSG00000130427	20	19	17	41	26	28
ENSMUSG00000161320	261	194	187	297	208	275
ENSMUSG00000153484	28	20	24	39	34	34
ENSMUSG00000172258	197	243	165	235	97	147
ENSMUSG00000216957	4	6	3	15	4	5
ENSMUSG00000212447	240	286	242	118	381	150
ENSMUSG00000175620	215	574	437	549	233	355
ENSMUSG00000206641	168	101	111	116	168	131
ENSMUSG00000147677	2949	3317	3701	4038	5129	1610
ENSMUSG00000208563	780	480	495	316	277	125
ENSMUSG00000143343	572	917	282	566	340	634
ENSMUSG00000172007	347	313	357	476	420	259
ENSMUSG00000142851	7230	6217	2688	11567	6889	6367
ENSMUSG00000177520	23	30	18	34	34	25
ENSMUSG00000165238	61	84	59	50	92	56
ENSMUSG00000132701	70	100	76	53	51	61
ENSMUSG00000109278	707	391	392	473	271	465
ENSMUSG00000185439	211	189	289	208	90	262
ENSMUSG00000110389	1177	1066	2832	250	804	357
ENSMUSG00000198866	240	353	262	155	222	77
ENSMUSG00000131651	39	35	17	45	37	29
ENSMUSG00000219429	246	232	152	99	139	143
ENSMUSG00000146082	417	197	285	509	140	435
ENSMUSG00000119119	0	0	0	0	2	2
ENSMUSG00000136531	2273	1636	2201	1081	1741	2341
ENSMUSG00000157782	48	41	45	41	50	24
ENSMUSG00000109425	45	75	71	18	36	96
ENSMUSG00000142764	250	203	198	150	258	208
ENSMUSG00000103371	70	79	101	34	41	68
ENSMUSG00000188063	22	21	16	5	9	8
ENSMUSG00000184482	63	65	102	87	99	85
ENSMUSG00000151449	2378	3495	1957	2238	681	2148
ENSMUSG00000154150	1285	521	1404	955	1075	1074
ENSMUSG00000138505	1288	1794	1966	1292	1887	1588
ENSMUSG00000214467	40	49	52	41	53	49
ENSMUSG00000159167	113	56	101	90	73	88
ENSMUSG00000129268	1127	1657	1212	1801	1042	792
ENSMUSG00000201975	4802	5597	3864	4017	1991	3202
ENSMUSG00000192798	204	136	100	224	128	127
ENSMUSG00000128139	15	19	14	27	6	21
ENSMUSG00000119101	2	0	2	4	0	1
ENSMUSG00000112085	2592	2408	1858	2493	1333	3634
ENSMUSG00000192190	15	13	11	7	6	2
ENSMUSG00000110624	441	489	342	431	221	266
ENSMUSG00000171443	476	1004	1139	512	689	962
ENSMUSG00000179225	69708	24047	35674	28459	49546	43366
ENSMUSG00000178907	278	276	165	332	239	298
ENSMUSG00000188841	121	52	158	135	113	31
ENSMUSG00000141906	441	261	305	240	332	462
ENSMUSG00000144850	370	332	344	388	820	404
ENSMUSG00000110679	5183	2914	5723	2393	2159	2663
ENSMUSG00000138479	1539	1324	973	906	687	548
ENSMUSG00000141402	24	39	30	46	19	30
ENSMUSG00000137930	2	0	2	2	0	2
ENSMUSG00000210878	302	211	231	339	149	227
ENSMUSG00000117881	56	63	44	43	77	67
ENSMUSG00000128260	2251	4903	2551	4455	1835	2683
ENSMUSG00000209330	10	9	10	9	13	10
ENSMUSG00000198401	196	213	262	215	140	146
ENSMUSG00000146779	32	29	41	25	22	43
ENSMUSG00000162778	15	23	24	29	14	22
ENSMUSG00000168612	4697	3445	2959	3769	2160	6530
ENSMUSG00000192355	173	468	396	267	203	257
ENSMUSG00000149308	178	88	111	66	143	97
ENSMUSG00000179035	949	790	437	1030	656	568
ENSMUSG00000202023	14	21	21	48	14	34
ENSMUSG00000204901	61	88	51	80	64	32
ENSMUSG00000136429	71	23	28	52	35	48
ENSMUSG00000213351	17018	12603	15088	5149	14431	10891
ENSMUSG00000200153	347	510	239	238	319	189
ENSMUSG00000190426	723	468	935	461	631	642
ENSMUSG00000192165	1599	1263	632	1524	770	1417
ENSMUSG00000178393	116	91	44	132	149	56
ENSMUSG00000174889	95	74	75	125	77	73
ENSMUSG00000139994	1	3	8	8	1	5
ENSMUSG00000191926	385	491	223	337	270	484
ENSMUSG00000102916	347	134	438	326	380	408
ENSMUSG00000145759	44	55	39	47	38	104
ENSMUSG00000180932	2076	2807	1565	2552	1471	1481
ENSMUSG00000114878	5	3	4	3	9	3
ENSMUSG00000121018	343	345	282	495	311	462
ENSMUSG00000138601	11	6	8	10	6	7
ENSMUSG00000176580	20	12	15	23	17	10
ENSMUSG00000218955	190	106	182	92	57	89
ENSMUSG00000113519	4393	2535	1125	2572	1723	1747
ENSMUSG00000111164	7	12	5	18	16	14
ENSMUSG00000196221	32	30	25	30	25	11
ENSMUSG00000127438	14	22	12	10	10	15
ENSMUSG00000118514	8192	9990	11055	8852	13021	11963
ENSMUSG00000105603	309	452	534	311	658	490
ENSMUSG00000189368	632	1443	425	336	426	398
ENSMUSG00000218131	11680	11921	5451	12494	7972	9187
ENSMUSG00000203899	372	255	305	375	199	256
ENSMUSG00000101150	2	0	0	2	5	1
ENSMUSG00000102480	45	53	91	48	55	53
ENSMUSG00000182957	13	8	15	16	9	13
ENSMUSG00000181187	12054	10078	7659	9378	8741	8256
ENSMUSG00000109592	11	10	3	5	9	7
ENSMUSG00000144948	246	273	219	273	229	288
ENSMUSG00000212277	62	52	85	109	47	57
ENSMUSG00000167724	66	59	45	67	117	60
ENSMUSG00000194529	105	93	247	275	110	164
ENSMUSG00000216939	93	103	78	60	122	89
ENSMUSG00000100296	22	30	24	19	38	41
ENSMUSG00000167939	10	8	8	11	9	11
ENSMUSG00000111422	53	13	57	61	44	47
ENSMUSG00000173521	17	14	21	10	16	16
ENSMUSG00000218829	28	25	31	38	17	12
ENSMUSG00000201254	207	177	156	123	222	185
ENSMUSG00000127274	96	99	125	88	87	179
ENSMUSG00000192219	394	270	287	495	592	488
ENSMUSG00000159973	111	41	87	112	93	103
ENSMUSG00000205083	10496	11950	8731	7936	8043	5349
ENSMUSG00000134927	17	36	43	38	20	10
ENSMUSG00000113428	5	13	17	16	10	21
ENSMUSG00000167755	776	726	1296	1358	1174	1204
ENSMUSG00000195177	54	16	31	39	40	70
ENSMUSG00000162256	256	211	199	248	129	159
ENSMUSG00000178277	1968	2070	1976	1227	730	1482
ENSMUSG00000169287	149	73	107	206	138	93
ENSMUSG00000125797	46	38	66	101	58	76
ENSMUSG00000101981	1720	2147	1038	1285	976	844
ENSMUSG00000155761	330	364	289	309	255	478
ENSMUSG00000107159	48	74	28	47	49	38
ENSMUSG00000104067	11	9	15	14	7	5
ENSMUSG00000170085	113	132	102	68	42	73
ENSMUSG00000175723	6	2	9	3	11	5
ENSMUSG00000158425	19	92	44	38	30	30
ENSMUSG00000194341	13	16	11	19	23	13
ENSMUSG00000122697	295	304	251	118	268	478
ENSMUSG00000165502	608	790	514	928	1057	811
ENSMUSG00000210207	46	23	46	27	32	34
ENSMUSG00000130448	69	41	54	45	101	36
ENSMUSG00000113103	22	9	16	8	21	19
ENSMUSG00000218514	7	5	7	17	8	4
ENSMUSG00000104993	61	60	29	55	44	73
ENSMUSG00000120125	321	251	400	453	537	626
ENSMUSG00000195875	448	369	233	330	264	293
ENSMUSG00000145604	580	301	437	763	641	657
ENSMUSG00000152982	108	91	23	109	86	67
ENSMUSG00000143544	0	1	1	0	3	1
ENSMUSG00000186654	997	1009	1534	1442	875	1929
ENSMUSG00000204881	1129	1533	2326	2244	1811	1602
ENSMUSG00000192770	983	1134	1024	744	1008	824
ENSMUSG00000164216	1218	615	1757	1328	1039	817
ENSMUSG00000219182	1495	890	1015	1877	2014	1213
ENSMUSG00000110807	36774	34265	54305	37854	34764	40870
ENSMUSG00000108237	742	902	821	207	201	340
ENSMUSG00000129809	4929	1883	3056	6484	2098	3407
ENSMUSG00000208289	968	481	1225	1008	797	867
ENSMUSG00000173907	546	748	867	588	826	593
ENSMUSG00000114225	133	151	70	59	77	72
ENSMUSG00000179958	60	31	99	111	87	60
ENSMUSG00000219890	19	18	19	17	9	21
ENSMUSG00000117371	745	551	321	306	642	592
ENSMUSG00000142466	134	118	211	69	121	74
ENSMUSG00000110010	12	2	10	12	16	27
ENSMUSG00000167122	33	26	34	21	45	33
ENSMUSG00000157804	14	4	16	27	12	10
ENSMUSG00000151173	4739	3639	4293	2333	5445	5260
ENSMUSG00000105815	113	79	75	80	74	166
ENSMUSG00000151539	218	175	124	239	280	232
ENSMUSG00000208620	16	18	12	7	12	14
ENSMUSG00000154939	13	20	10	12	24	18
ENSMUSG00000165208	1427	1792	1456	1163	815	893
ENSMUSG00000153912	96	56	119	112	87	68
ENSMUSG00000140089	343	304	433	281	148	358
ENSMUSG00000219723	7284	5137	5178	6423	7428	6970
ENSMUSG00000149045	12787	12857	6321	9736	15756	15714
ENSMUSG00000200138	506	422	1030	976	782	1098
ENSMUSG00000174861	741	325	334	433	255	597
ENSMUSG00000176504	164	292	149	291	343	219
ENSMUSG00000149901	96	90	94	67	43	51
ENSMUSG00000106154	20675	13100	15559	7368	12764	13549
ENSMUSG00000187264	18	5	11	17	14	15
ENSMUSG00000124837	103	150	88	108	65	150
ENSMUSG00000177716	6	5	6	1	4	5
ENSMUSG00000159980	2	10	8	5	1	10
ENSMUSG00000104568	279	491	258	180	389	443
ENSMUSG00000125405	251	381	347	330	435	387
ENSMUSG00000177399	275	370	347	192	277	460
ENSMUSG00000203596	45	71	83	53	78	46
ENSMUSG00000147016	16	22	67	50	45	55
ENSMUSG00000147602	64	41	63	71	59	100
ENSMUSG00000118393	34	97	96	42	90	65
ENSMUSG00000116038	1367	2169	1792	1665	1271	1226
ENSMUSG00000131656	1677	4162	3102	2505	1684	4166
ENSMUSG00000176329	487	212	336	308	193	288
ENSMUSG00000215185	130	111	86	37	63	75
ENSMUSG00000165102	27	31	16	26	20	26
ENSMUSG00000173363	560	666	522	303	370	290
ENSMUSG00000175847	71	93	153	130	60	83
ENSMUSG00000193674	2	6	4	4	6	2
ENSMUSG00000193686	5309	5552	2160	3793	1745	2379
ENSMUSG00000184990	118	106	82	93	179	184
ENSMUSG00000117972	46	83	44	96	49	69
ENSMUSG00000189606	17	27	19	29	27	29
ENSMUSG00000172638	21	29	23	19	18	12
ENSMUSG00000139912	1195	1403	881	659	1324	557
ENSMUSG00000153966	25	24	42	41	23	18
ENSMUSG00000158913	219	394	175	115	128	172
ENSMUSG00000116414	580	322	807	534	458	535
ENSMUSG00000145119	5296	7553	6928	8571	6490	5430
ENSMUSG00000150323	595	519	533	606	364	418
ENSMUSG00000165882	102	118	102	103	133	117
ENSMUSG00000143627	47	56	39	37	74	55
ENSMUSG00000158280	955	1144	1253	452	996	1341
ENSMUSG00000195665	926	1018	744	1269	1995	1310
ENSMUSG00000197094	52	75	71	83	46	72
ENSMUSG00000154402	566	551	438	325	494	351
ENSMUSG00000129364	177	118	100	92	181	140
ENSMUSG00000172290	5	3	9	9	5	7
ENSMUSG00000100832	17	19	15	20	11	18
ENSMUSG00000120358	1035	871	713	724	420	650
ENSMUSG00000175385	3009	2980	2275	2408	2060	2322
ENSMUSG00000201236	472	384	1287	915	540	519
ENSMUSG00000169706	83	98	126	108	41	87
ENSMUSG00000115600	32	25	47	43	29	29
ENSMUSG00000114625	447	530	547	593	632	398
ENSMUSG00000163953	370	423	265	295	363	348
ENSMUSG00000212648	9	4	4	4	9	7
ENSMUSG00000119448	521	526	813	559	820	510
ENSMUSG00000118558	22	13	25	44	54	39
ENSMUSG00000203045	813	431	690	572	1006	488
ENSMUSG00000154749	205	493	581	380	497	517
ENSMUSG00000112393	869	410	705	525	929	754
ENSMUSG00000101897	1461	813	1003	833	732	1971
ENSMUSG00000212326	855	580	507	1217	515	609
ENSMUSG00000179677	16	14	24	12	14	18
ENSMUSG00000130587	35	26	16	12	13	10
ENSMUSG00000111180	1816	2223	836	1219	1624	1479
ENSMUSG00000197144	601	293	405	240	597	453
ENSMUSG00000148117	13	2	14	12	9	5
ENSMUSG00000193530	4	7	4	1	2	0
ENSMUSG00000172094	1338	1408	1157	308	612	1357
ENSMUSG00000188132	11729	26075	14907	24933	12529	20378
ENSMUSG00000205853	829	1313	801	1116	715	746
ENSMUSG00000142346	88	141	90	126	89	85
ENSMUSG00000129305	244	117	246	192	334	216
ENSMUSG00000146325	2	2	1	1	0	2
ENSMUSG00000146550	11	22	6	18	11	29
ENSMUSG00000119872	1539	1186	1567	1062	1367	2551
ENSMUSG00000103335	752	503	1025	1137	755	1067
ENSMUSG00000200773	0	1	3	1	3	3
ENSMUSG00000184398	1909	2856	1513	1782	1597	2151
ENSMUSG00000122070	359	281	403	434	272	296
ENSMUSG00000112011	960	1209	914	722	688	833
ENSMUSG00000139380	80	118	126	66	55	68
ENSMUSG00000111535	210	376	278	140	108	257
ENSMUSG00000166085	22	11	12	11	26	12
ENSMUSG00000177599	288	123	291	284	244	199
ENSMUSG00000213159	462	777	620	611	847	1726
ENSMUSG00000170215	16	31	5	25	25	15
ENSMUSG00000107356	386	270	347	187	267	443
ENSMUSG00000199449	71	37	60	69	41	65
ENSMUSG00000169233	1885	1287	1046	934	1046	1735
ENSMUSG00000104864	1357	615	1512	1409	667	1117
ENSMUSG00000149856	2	3	1	1	1	3
ENSMUSG00000206120	375	402	592	297	491	448
ENSMUSG00000162627	2821	2813	2142	1020	1316	1069
ENSMUSG00000184650	35	44	36	37	42	31
ENSMUSG00000144574	65	71	66	56	92	129
ENSMUSG00000124762	126	67	166	152	70	105
ENSMUSG00000203572	13	22	9	17	5	16
ENSMUSG00000184294	130	101	89	106	116	54
ENSMUSG00000137625	7843	6273	7743	3405	3510	3144
ENSMUSG00000206240	218	196	479	312	284	700
ENSMUSG00000132591	3781	3469	4625	4388	5054	2285
ENSMUSG00000182265	1573	1434	1369	1009	850	1788
ENSMUSG00000111677	1967	1610	1571	1744	1276	968
ENSMUSG00000160987	179	187	166	233	74	261
ENSMUSG00000180460	498	702	323	1111	707	1193
ENSMUSG00000121919	9592	11864	7605	6938	10900	7430
ENSMUSG00000206878	5063	2716	1884	3174	2507	2027
ENSMUSG00000184565	294	343	105	251	345	397
ENSMUSG00000113656	27	50	31	21	30	86
ENSMUSG00000219360	20	14	25	16	17	29
ENSMUSG00000167525	165	261	276	350	304	290
ENSMUSG00000118252	764	579	784	365	369	332
ENSMUSG00000168920	6	0	3	5	4	4
ENSMUSG00000188390	165	296	265	340	177	159
ENSMUSG00000155628	245	228	354	268	401	263
ENSMUSG00000109120	237	141	230	262	178	339
ENSMUSG00000155686	81	73	31	38	31	59
ENSMUSG00000193298	21112	18641	14716	14462	24949	27277
ENSMUSG00000192845	565	710	840	929	712	915
ENSMUSG00000209679	10	3	6	7	2	8
ENSMUSG00000106504	32	36	29	21	45	35
ENSMUSG00000198466	715	806	655	968	786	621
ENSMUSG00000115874	402	306	678	388	601	572
ENSMUSG00000146052	179	132	206	151	185	273
ENSMUSG00000192211	123	117	136	206	117	205
ENSMUSG00000126752	182	107	71	113	52	75
ENSMUSG00000148589	60	19	34	72	90	83
ENSMUSG00000192247	31	31	20	25	13	32
ENSMUSG00000166374	242	391	260	278	641	480
ENSMUSG00000110380	1	2	0	1	0	1
ENSMUSG00000118616	38	14	30	34	25	42
ENSMUSG00000134500	4161	4827	4189	1701	2681	1172
ENSMUSG00000156389	14	27	44	14	21	29
ENSMUSG00000127814	7	4	10	11	22	6
ENSMUSG00000149999	8685	10901	10043	5067	6063	8731
ENSMUSG00000199285	1693	1544	1654	976	1623	568
ENSMUSG00000218054	80	114	179	79	98	135
ENSMUSG00000170019	27	26	35	44	51	78
ENSMUSG00000100650	79	92	85	149	55	153
ENSMUSG00000173702	78	73	36	58	54	72
ENSMUSG00000188856	39	95	75	111	58	67
ENSMUSG00000123915	37	23	33	14	27	35
ENSMUSG00000131806	256	429	340	439	282	313
ENSMUSG00000192081	44	56	39	41	66	40
ENSMUSG00000163872	9	9	5	5	4	5
ENSMUSG00000100880	6	14	15	21	5	10
ENSMUSG00000170125	321	540	296	227	143	137
