gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000175225	378050	7155	3153	10740	6746	7103	6515	3851	6524	5280	6101	9169
ENSG00000159082	2800	30	30	59	40	45	44	56	20	54	21	38
ENSG00000236540	1950	69	38	88	73	67	73	31	67	61	57	29
ENSG00000219294	700	18	10	13	10	9	19	11	15	12	14	18
ENSG00000162242	15150	231	141	209	213	212	162	337	282	187	224	419
ENSG00000146812	16850	134	345	352	288	234	326	293	303	163	286	175
ENSG00000181123	10700	108	236	227	179	114	244	87	101	164	280	150
ENSG00000180152	2000	55	85	75	56	39	70	62	42	111	52	76
ENSG00000151522	24450	137	213	205	288	277	363	268	275	393	176	256
ENSG00000200279	51550	675	777	896	525	254	550	880	293	664	615	1149
ENSG00000137832	3450	36	59	30	70	60	62	79	64	73	81	39
ENSG00000157683	6900	78	65	217	96	74	77	67	82	109	58	62
ENSG00000242607	1700	24	27	58	64	32	40	45	52	38	49	21
ENSG00000164443	2400	34	45	52	46	41	33	58	32	71	26	37
ENSG00000161407	63100	1940	1251	1530	1187	1100	1781	957	1827	1406	1484	1046
ENSG00000101460	750	27	13	12	19	17	50	31	21	31	17	12
ENSG00000115569	10000	276	257	199	180	109	217	179	218	157	285	171
ENSG00000195647	71100	905	1537	1276	1628	1570	796	1310	1348	1739	1332	652
ENSG00000232124	2550	41	46	39	56	31	61	60	94	27	58	48
ENSG00000147580	22850	504	647	298	390	335	476	432	468	281	553	387
ENSG00000100424	26050	843	674	1214	1730	2779	1704	3105	1209	1169	2020	834
ENSG00000245437	350	6	6	7	12	8	3	12	3	10	4	10
ENSG00000209059	41900	950	678	888	941	1155	1603	1287	787	913	627	1248
ENSG00000199037	600	22	13	19	12	16	7	18	14	20	25	20
ENSG00000144379	7050	111	208	181	143	135	119	299	174	195	189	169
ENSG00000225694	250	7	2	9	5	10	11	15	9	9	4	6
ENSG00000168919	350	6	5	5	3	5	7	7	4	10	8	7
ENSG00000126122	3250	84	73	73	123	50	72	63	82	58	110	57
ENSG00000249768	98850	4140	4514	1577	5042	4517	4909	3612	4106	2494	2832	3449
ENSG00000179514	1463500	23022	19616	20047	15328	10885	17592	40327	12941	26137	12944	20132
ENSG00000217966	1690750	26023	19594	38487	30071	31326	37268	35295	31718	23981	25999	32282
ENSG00000229018	106650	3769	1850	2382	1444	1388	1716	1992	1666	3605	2008	1614
ENSG00000141083	165250	1365	1378	729	1333	1215	1900	1492	1669	1658	2025	1395
ENSG00000215198	40500	712	947	597	676	613	579	768	445	544	664	611
ENSG00000231021	26250	274	469	478	1532	1168	3290	2571	1643	860	860	1584
ENSG00000217938	3150	25	76	68	50	60	84	56	92	78	76	62
ENSG00000199511	1600	35	79	42	41	36	27	64	45	129	46	46
ENSG00000193543	19050	342	324	407	228	468	204	388	316	251	214	274
ENSG00000230542	16050	425	382	256	225	465	540	373	343	479	249	168
ENSG00000107127	1900	39	56	34	52	77	38	36	37	52	43	25
ENSG00000221409	500	11	11	13	39	61	29	51	62	16	36	22
ENSG00000241289	1850	33	24	45	26	24	60	48	54	46	48	41
ENSG00000101354	2323350	40522	85045	52874	41022	36034	63800	64595	60462	43569	82266	33448
ENSG00000239361	1600	62	26	37	35	31	31	18	17	57	42	34
ENSG00000128628	193850	3106	1903	2368	4495	3779	2232	2703	2848	3275	3309	3616
ENSG00000192174	114100	1887	1537	1245	2401	1743	1740	2792	1521	2189	2348	1460
ENSG00000173514	67350	1091	1017	1584	1708	1093	961	1633	501	957	911	604
ENSG00000238527	2600	51	29	50	31	29	38	13	46	57	27	24
ENSG00000139216	282000	8416	9292	8648	8412	7621	10105	6554	9281	7208	6657	6638
ENSG00000202339	14550	266	297	278	390	189	275	177	307	297	349	369
ENSG00000195226	2300	24	40	57	38	33	55	40	60	33	73	37
ENSG00000138936	1450	43	23	58	129	204	68	161	67	69	37	79
ENSG00000174989	5850	72	80	77	153	117	88	112	64	106	90	149
ENSG00000169703	280350	7131	7741	8325	7086	10019	13168	7450	13755	8359	9541	16376
ENSG00000173076	500	9	10	14	11	17	9	6	6	7	10	11
ENSG00000177731	2300	17	52	34	43	27	46	28	35	25	41	41
ENSG00000228034	4300	160	187	106	205	134	197	308	123	142	196	118
ENSG00000202918	17500	498	675	341	406	346	353	195	280	470	375	421
ENSG00000138283	1150	20	7	9	8	18	8	8	20	30	31	16
ENSG00000133300	1050	16	10	14	43	30	16	28	19	20	11	33
ENSG00000125318	2100	46	35	33	56	66	70	47	70	31	65	42
ENSG00000151202	47550	499	408	744	3034	1826	2694	2120	1293	1271	1770	1550
ENSG00000228168	9250	121	173	70	435	516	274	429	223	174	176	217
ENSG00000157796	3550	127	86	133	60	75	74	103	108	129	139	120
ENSG00000188932	13000	150	129	186	200	203	254	96	212	260	197	214
ENSG00000197802	11250	163	487	123	295	140	224	150	236	205	209	181
ENSG00000212559	33450	1079	979	1421	914	557	725	1038	975	1127	843	924
ENSG00000166820	2700	31	40	24	26	56	33	38	21	39	66	50
ENSG00000232992	8800	273	194	163	158	205	102	106	153	131	105	242
ENSG00000150616	2150	31	53	68	38	25	48	40	33	47	27	22
ENSG00000135933	26950	564	410	603	3900	1792	3717	1672	1697	795	1207	1495
ENSG00000189954	58600	634	530	645	579	1005	971	833	605	756	638	443
ENSG00000103989	4350	98	127	108	96	121	82	70	59	96	84	183
ENSG00000165147	47850	2035	1395	2297	5772	3477	6637	5256	2740	2312	1558	2791
ENSG00000124442	2850	159	177	50	142	120	167	187	46	90	111	93
ENSG00000162815	81950	1521	2720	1985	2287	3788	2835	2350	4318	1486	2865	2154
ENSG00000230098	1800	47	57	32	57	53	47	78	96	67	43	86
ENSG00000124116	3200	101	49	69	93	46	59	58	42	55	40	58
ENSG00000224169	500	9	4	11	9	5	6	8	5	2	10	9
ENSG00000111328	650	20	17	19	18	20	17	10	18	14	27	24
ENSG00000160366	2500	62	83	63	49	36	67	54	60	61	100	120
ENSG00000143296	50	0	2	0	4	2	0	5	1	3	2	4
ENSG00000134722	7800	148	138	199	227	131	86	124	191	76	117	133
ENSG00000230808	36000	626	962	1096	232	1333	1000	639	1176	880	1115	448
ENSG00000142275	22300	336	242	286	357	524	386	317	493	390	372	573
ENSG00000224919	21650	307	269	168	261	197	175	235	182	226	229	244
ENSG00000108626	23300	690	422	612	869	561	600	396	1079	781	585	679
ENSG00000175249	2000	51	43	66	220	252	160	114	94	98	117	58
ENSG00000235407	2750	55	36	107	45	60	50	54	39	51	34	65
ENSG00000189613	48100	642	1038	904	849	947	1563	699	1031	561	736	837
ENSG00000234196	5600	113	96	117	88	69	88	110	131	111	85	85
ENSG00000215999	78650	834	1220	1447	1070	1067	1085	1017	991	609	924	1234
ENSG00000165761	2150	40	38	60	74	50	57	29	53	59	79	52
ENSG00000235215	25000	609	668	546	386	720	563	426	527	324	479	845
ENSG00000235008	70550	2021	2385	2222	1075	1355	2062	1926	1869	1909	1112	1914
ENSG00000228457	9450	92	179	108	112	100	117	74	102	128	116	180
ENSG00000138314	316850	4100	5244	6312	12784	9756	13496	12746	9536	7356	7185	12327
ENSG00000177840	261650	4551	4308	2263	4309	2292	2277	4052	4772	2969	3369	3866
ENSG00000156459	50	3	2	1	0	1	0	6	1	1	1	1
ENSG00000159871	1433000	23165	45278	37897	21687	32459	13174	16761	28845	38601	39253	31592
ENSG00000193570	350	4	7	5	9	5	8	5	4	6	3	5
ENSG00000101400	1096700	16602	15198	31120	17168	9042	16555	16768	39504	10031	12103	15203
ENSG00000211786	1600	50	25	34	101	69	113	78	36	40	55	58
ENSG00000240460	150	5	2	2	1	1	5	4	5	4	5	1
ENSG00000211022	500	8	11	14	4	7	15	8	13	10	5	6
ENSG00000100673	20900	214	714	193	950	597	989	1396	1238	892	655	281
ENSG00000245635	750	13	22	18	56	69	84	83	39	40	43	36
ENSG00000208925	2750	25	39	53	45	42	48	48	38	33	41	58
ENSG00000160752	84100	1974	1344	1590	586	2971	1783	1151	1356	2337	2416	2351
ENSG00000162296	950	19	17	29	9	16	7	15	13	11	29	12
ENSG00000132814	17350	442	520	258	327	197	333	486	400	503	272	400
ENSG00000198187	117450	2850	1081	2456	1065	1850	1614	1694	2717	1889	3472	2142
ENSG00000164734	400	3	2	4	5	2	6	3	3	1	3	0
ENSG00000172230	600	22	18	22	20	15	14	24	9	20	17	18
ENSG00000185961	20000	370	322	420	270	217	271	110	241	100	157	154
ENSG00000151313	5150	119	132	170	107	166	68	152	50	180	132	148
ENSG00000118906	16500	404	356	234	1038	1262	1069	1173	553	761	457	529
ENSG00000156728	50	3	2	5	2	1	3	4	3	3	1	1
ENSG00000210813	750	44	11	16	20	23	14	16	20	34	34	18
ENSG00000188822	14150	201	449	286	397	344	183	311	154	200	192	288
ENSG00000107276	24050	641	420	332	1895	2459	3191	2771	864	1050	609	1250
ENSG00000116035	82650	2056	2529	3344	8536	8856	4975	3498	4454	7190	4728	2506
ENSG00000217510	1150	56	70	73	90	62	49	81	97	59	112	80
ENSG00000141897	2450	27	33	23	36	28	52	41	42	29	25	19
ENSG00000174786	1550	15	16	16	12	12	15	28	24	33	9	37
ENSG00000172367	2050	16	38	18	26	41	26	30	35	32	24	30
ENSG00000193711	50	1	3	6	3	2	0	5	0	0	3	1
ENSG00000108471	248750	3977	7107	2870	4596	5150	3463	4710	4823	5918	6918	3978
ENSG00000205352	1750	33	57	43	88	75	61	38	78	52	40	93
ENSG00000223017	2350	47	43	36	43	32	26	35	26	27	24	26
ENSG00000249726	1500	61	54	36	36	62	51	88	23	66	60	43
ENSG00000226349	14500	402	646	329	495	321	408	241	357	454	296	493
ENSG00000246772	10850	154	97	106	110	114	107	107	168	93	84	201
ENSG00000225431	2200	18	47	38	25	43	13	41	25	43	40	27
ENSG00000144720	36750	467	826	632	1167	950	1552	1267	1142	1263	1544	1429
ENSG00000228788	7200	331	196	162	366	213	112	98	250	161	395	349
ENSG00000111689	2150	122	46	160	65	147	81	70	72	98	51	101
ENSG00000106254	11300	196	187	110	599	847	1023	536	354	188	295	229
ENSG00000187149	78700	881	1219	1396	856	1209	1066	772	1971	1601	1596	1271
ENSG00000249232	18900	818	395	686	509	796	780	624	196	345	285	549
ENSG00000211978	5850	146	74	112	62	116	152	92	113	121	69	130
ENSG00000190352	45350	732	1085	781	950	732	782	1165	958	450	683	1244
ENSG00000182689	50	4	1	0	1	0	5	1	2	3	4	0
ENSG00000157611	17700	864	794	738	576	508	556	455	941	641	659	522
ENSG00000185977	1450	22	33	25	28	43	25	49	25	24	18	44
ENSG00000126661	2550	46	17	38	36	44	38	21	41	42	27	21
ENSG00000119894	3950	141	93	84	173	81	96	63	117	94	78	81
ENSG00000140045	267850	10220	3783	6105	4907	7015	4369	6538	8942	9672	7009	7210
ENSG00000196572	6050	93	119	61	139	105	111	93	103	56	116	78
ENSG00000120737	4100	110	148	65	121	83	70	89	118	91	87	134
ENSG00000127773	30150	394	370	308	469	264	513	265	475	412	266	582
ENSG00000102127	0	5	1	6	3	1	6	8	5	2	2	2
ENSG00000101317	3350	153	121	80	530	385	444	204	132	90	255	152
ENSG00000190453	36950	419	1105	523	295	326	501	408	901	509	764	540
ENSG00000104508	600	26	21	16	27	16	22	11	14	19	12	20
ENSG00000205926	24850	294	572	495	428	186	494	315	329	670	385	543
ENSG00000170905	1600	27	8	52	79	125	119	76	69	84	62	47
ENSG00000218921	100	5	8	9	7	7	9	13	7	4	11	13
ENSG00000188200	29050	900	707	673	716	956	636	1858	677	879	707	916
ENSG00000129668	10950	97	120	238	110	175	277	271	249	161	219	203
ENSG00000171342	28950	416	523	580	453	680	664	515	666	391	636	933
ENSG00000181350	8350	217	164	254	196	138	233	173	369	280	239	141
ENSG00000194137	1450	19	8	23	18	9	21	17	22	25	11	11
ENSG00000202203	76450	1700	1394	1661	1825	537	1664	1454	1612	992	1522	878
ENSG00000210863	20550	253	272	223	1575	1996	1217	1631	298	532	378	551
ENSG00000120029	8750	298	283	244	300	340	314	322	323	435	364	417
ENSG00000167439	2150	61	50	71	324	199	183	230	106	135	270	224
ENSG00000212433	900	15	15	19	14	13	8	25	14	23	15	20
ENSG00000227660	123550	3029	2981	2262	2225	1874	3291	3415	2195	2438	1211	2923
ENSG00000190587	34050	1012	568	1151	673	1489	985	1111	1313	935	755	451
ENSG00000222291	10350	300	146	195	99	220	257	225	198	216	108	128
ENSG00000115446	1850	34	66	32	53	34	28	60	75	65	28	58
ENSG00000236332	145050	2256	1705	2944	1988	1242	996	2878	1892	2293	1680	4139
ENSG00000106586	500	15	28	33	97	121	149	108	39	62	56	47
ENSG00000173753	1300	41	38	22	58	17	24	46	28	36	22	41
ENSG00000106059	385100	20929	6114	8416	9207	7910	12009	13091	10047	9377	7289	12703
ENSG00000198680	42300	721	730	513	541	180	510	578	332	427	244	486
ENSG00000216551	70550	780	803	905	1082	987	1607	1283	611	747	1486	958
ENSG00000205734	55100	788	1597	845	433	376	493	753	674	582	1046	588
ENSG00000245066	531650	22794	11788	11384	7564	12419	15443	11596	11249	8387	13191	21379
ENSG00000240718	12550	302	508	364	323	298	466	214	395	277	398	320
ENSG00000130068	23200	733	502	353	436	443	408	428	519	442	438	271
ENSG00000233851	550	23	27	31	12	25	26	21	41	40	16	42
ENSG00000120785	10150	113	174	253	183	189	102	236	117	172	98	89
ENSG00000100090	450	12	7	9	13	15	14	9	10	4	8	5
ENSG00000133275	3600	50	106	116	94	81	80	61	47	118	73	76
ENSG00000117866	6700	226	214	151	84	163	117	200	166	179	173	168
ENSG00000192107	23750	936	836	543	928	506	851	477	752	613	897	623
ENSG00000213454	94750	1546	2091	1843	2956	3507	1943	3848	1600	2240	2077	2794
ENSG00000220600	2300	41	35	70	181	165	156	132	61	25	57	64
ENSG00000157760	900	26	13	13	18	31	23	18	15	20	16	29
ENSG00000205616	20900	187	181	142	219	386	148	392	149	213	247	306
ENSG00000165729	1000	31	28	17	46	41	34	38	39	20	30	39
ENSG00000122994	193100	2923	4325	4976	4781	5631	4596	4103	3938	2964	6728	8127
ENSG00000220194	107500	2226	1666	1285	1789	1746	2432	1716	3098	1653	2158	1130
ENSG00000159236	1900	21	11	36	15	42	21	9	42	10	12	14
ENSG00000225404	14950	301	136	164	161	296	276	231	282	154	338	242
ENSG00000179283	112000	872	1583	1294	1864	1966	1810	1850	1518	2009	3159	1594
ENSG00000191914	2050	32	38	40	24	16	21	12	28	18	30	42
ENSG00000183671	5300	61	58	90	66	111	49	67	73	64	22	60
ENSG00000202890	3700	136	151	129	79	151	115	181	63	174	104	161
ENSG00000233647	133300	1930	2721	2387	1315	2863	3555	1660	2607	1741	2664	1798
ENSG00000176389	18150	444	180	551	448	349	683	353	296	696	550	480
ENSG00000133734	3300	127	102	120	96	85	137	82	63	71	68	124
ENSG00000228388	20300	201	308	746	373	462	143	301	293	148	448	359
ENSG00000240781	5700	165	138	155	129	170	208	186	190	138	150	102
ENSG00000198456	8700	325	298	244	239	110	212	316	298	204	198	129
ENSG00000214766	17400	641	464	291	543	541	338	613	377	440	351	812
ENSG00000210456	7500	217	297	480	411	256	247	291	309	352	182	207
ENSG00000229347	21800	520	511	736	821	688	555	559	317	424	357	620
ENSG00000143010	8300	112	242	116	181	202	142	133	106	176	230	139
ENSG00000191529	6600	42	64	89	83	53	87	115	40	71	139	81
ENSG00000150160	4400	65	94	65	47	87	55	73	53	106	113	101
ENSG00000168435	250	8	4	8	11	7	9	5	5	5	8	5
ENSG00000247387	4600	61	59	35	35	54	41	88	66	48	66	63
ENSG00000214946	257050	5904	3750	6748	10166	3368	5423	6122	4833	3012	4675	10842
ENSG00000236183	8650	211	139	78	146	101	108	121	176	88	104	165
ENSG00000199242	19600	543	441	285	303	366	298	389	389	404	704	506
ENSG00000178443	57300	691	698	767	1040	1428	633	310	774	1055	494	538
ENSG00000140052	2350	60	33	64	56	87	36	88	82	66	41	43
ENSG00000183300	3450	88	69	57	157	41	76	98	86	57	79	63
ENSG00000123508	30250	463	253	400	217	556	594	677	227	360	365	357
ENSG00000248993	850	31	29	14	26	10	12	26	28	10	29	22
ENSG00000234141	26700	957	368	570	972	1049	504	1018	969	637	880	873
ENSG00000240457	25950	761	565	576	317	387	561	910	542	535	1087	330
ENSG00000235641	12600	198	186	123	157	296	333	272	312	200	182	202
ENSG00000234999	14850	340	153	180	1336	1056	637	1443	688	337	294	270
ENSG00000113070	24850	468	463	514	511	306	408	553	580	796	476	833
ENSG00000171800	11100	184	183	187	120	184	308	222	170	154	115	172
ENSG00000108940	100	0	1	2	0	0	0	2	0	0	3	1
ENSG00000228300	23950	299	391	820	325	312	477	392	264	487	279	302
ENSG00000120491	800	28	34	18	27	26	19	8	26	29	21	22
ENSG00000180967	2600	43	56	40	76	85	91	68	63	86	54	38
ENSG00000228360	4000	48	76	64	84	56	62	94	77	65	70	38
ENSG00000226833	4100	97	70	48	61	104	54	95	87	40	44	48
ENSG00000100381	200	1	5	3	24	23	11	20	10	18	5	9
ENSG00000182097	100	4	1	4	1	3	4	2	3	5	5	3
ENSG00000187124	3550	121	145	159	142	132	90	156	104	175	209	181
ENSG00000197897	8400	143	193	187	866	419	811	567	210	258	189	505
ENSG00000114882	16950	403	240	349	211	239	388	285	285	253	222	286
ENSG00000161801	1200	8	13	7	16	17	9	7	8	12	14	7
ENSG00000249260	5200	98	70	126	163	88	79	93	102	110	87	89
ENSG00000189173	42650	397	610	1140	807	1211	583	608	1002	650	757	424
ENSG00000189768	2950	79	104	25	71	95	52	46	38	96	93	75
ENSG00000100132	5200	47	48	59	55	43	46	38	56	47	71	33
ENSG00000137674	608850	7622	10328	11087	14437	5496	10766	9644	4193	7895	6596	10205
ENSG00000127888	600	0	6	14	5	2	5	5	4	5	8	3
ENSG00000190309	1450	52	39	47	38	29	28	43	32	36	31	25
ENSG00000231555	1550	18	13	17	9	13	23	20	17	17	29	22
ENSG00000116989	1700	31	67	19	14	48	64	73	40	48	26	74
ENSG00000117420	2494350	70770	94885	70169	37872	38626	41594	91520	39814	71683	42044	88712
ENSG00000211335	1550	17	31	20	48	23	20	26	15	18	23	23
ENSG00000167546	6050	98	99	102	93	114	93	139	114	90	127	69
ENSG00000193286	2050	54	69	14	56	47	63	55	67	29	81	42
ENSG00000232594	1450	31	33	32	20	37	55	58	47	35	48	48
ENSG00000181887	53600	1397	741	753	885	741	1623	884	974	779	1138	558
ENSG00000162598	3550	65	55	100	51	46	99	74	60	91	32	56
ENSG00000160904	80600	1186	1738	1181	2038	1684	1679	1539	2326	1228	1159	1020
ENSG00000148084	178600	1681	2184	2879	2526	2518	2967	2567	2478	1970	4031	4964
ENSG00000147762	2350	31	70	107	72	108	102	85	43	66	93	60
ENSG00000204074	120950	2690	3899	3624	1653	4581	4363	2369	3290	2664	2385	4445
ENSG00000178147	1250	18	12	17	21	4	10	20	10	14	12	15
ENSG00000160467	10050	378	349	235	342	444	350	409	266	342	411	613
ENSG00000220714	37050	1364	1357	2394	2095	1792	1187	510	2091	1002	2120	1539
ENSG00000118528	1300	17	35	33	15	14	17	18	23	44	23	36
ENSG00000104039	7700	85	258	128	245	250	85	191	166	142	173	231
ENSG00000219635	12750	499	718	457	448	334	228	465	383	422	525	576
ENSG00000131830	46950	684	263	581	854	609	643	485	358	775	703	756
ENSG00000151288	11900	332	345	333	255	307	391	280	574	510	158	324
ENSG00000161947	494700	11115	6065	7878	7837	4515	6333	12922	6487	9828	10680	15976
ENSG00000180711	6700	105	132	137	133	139	173	98	77	199	131	160
ENSG00000243190	122050	2154	1673	2108	3135	1535	1947	1626	1749	1986	1728	1614
ENSG00000222775	879600	9336	16276	17889	39200	50157	79071	34087	15909	18217	28409	22710
ENSG00000107935	2150	51	56	50	65	52	44	72	58	42	75	49
ENSG00000233736	2700	151	75	112	91	96	83	88	98	104	84	100
ENSG00000229740	700	26	20	24	20	22	30	22	31	28	32	17
ENSG00000185206	44350	943	755	748	502	1037	334	1571	650	720	1064	752
ENSG00000226121	195200	2564	1761	3665	3188	4028	2996	2250	4379	2415	2255	2975
ENSG00000106677	200	6	9	5	2	6	3	8	9	4	6	6
ENSG00000215640	850	43	27	50	32	30	29	17	9	30	20	33
ENSG00000173984	3400	71	69	45	77	51	40	59	44	33	72	46
ENSG00000132936	1578700	10728	10198	17488	18809	21625	16108	12229	22266	16092	22687	17570
ENSG00000149547	3700	66	111	99	59	108	60	42	82	106	84	103
ENSG00000172353	20550	445	511	316	314	394	383	445	388	280	261	318
ENSG00000232087	650	12	29	16	18	13	34	11	19	14	13	16
ENSG00000161424	49750	681	928	1203	909	1466	873	591	1439	775	799	1305
ENSG00000168057	950	25	34	16	24	24	25	18	20	25	27	21
ENSG00000197858	17000	79	130	200	244	250	128	106	92	82	146	100
ENSG00000163840	1800	18	31	19	26	13	25	29	18	12	30	17
ENSG00000179632	7250	82	164	177	151	101	91	165	142	191	227	88
ENSG00000174473	4200	80	67	120	88	119	169	185	127	95	95	133
ENSG00000238178	31000	215	198	295	199	199	299	341	292	252	192	358
ENSG00000229173	11850	493	358	519	303	184	325	296	289	252	248	314
ENSG00000201029	219350	3835	5303	8239	26705	25521	16738	31229	8401	13262	14025	20910
ENSG00000106999	4450	49	55	20	32	27	53	50	24	41	49	26
ENSG00000220631	116750	3278	2489	2491	9295	22199	13138	13412	5373	8048	5815	5883
ENSG00000102816	15150	445	368	400	326	479	268	306	432	280	476	720
ENSG00000130398	6400	99	72	147	157	154	147	136	63	50	87	110
ENSG00000227632	21950	430	360	419	364	282	381	192	436	652	274	292
ENSG00000187859	14150	371	188	297	321	248	507	291	435	273	379	458
ENSG00000187155	102000	574	854	348	1262	802	1162	622	866	1422	728	911
ENSG00000197797	75000	770	1694	818	1283	369	1575	511	1083	916	1072	1289
ENSG00000207123	31600	744	615	913	1715	3744	2476	3169	1689	792	1318	1054
ENSG00000226175	18050	195	493	326	275	255	299	302	356	366	218	310
ENSG00000186319	200	7	4	10	8	8	10	6	17	10	10	14
ENSG00000150344	56400	778	1419	1140	1084	741	1446	1181	858	2013	2048	774
ENSG00000244539	84950	2357	1112	1828	1430	1617	1299	2354	1170	1137	1657	1486
ENSG00000174060	19000	309	338	304	284	379	565	242	650	677	597	437
ENSG00000103437	19500	557	408	199	581	456	404	395	313	310	223	356
ENSG00000231328	1800	30	26	37	148	138	215	89	100	42	46	79
ENSG00000178281	23200	324	342	251	221	301	533	406	214	294	312	348
ENSG00000170692	39650	369	1036	1220	1414	1788	1217	1141	586	938	961	734
ENSG00000123814	250	24	16	26	12	26	16	19	11	21	11	7
ENSG00000160727	4200	73	45	66	126	81	57	74	87	92	45	40
ENSG00000196331	2900	78	60	34	63	62	51	56	63	101	82	69
ENSG00000156885	97400	1754	3072	2020	10461	12894	10026	9098	4750	6769	5111	3105
ENSG00000192885	3400	49	78	73	99	125	35	78	102	42	93	99
ENSG00000114349	450	3	4	8	8	5	7	4	4	12	5	4
ENSG00000122646	7050	147	254	214	1092	1048	845	485	460	494	358	399
ENSG00000140895	119300	5529	3183	3548	1810	2334	2803	1434	2984	3742	2858	2806
ENSG00000216245	3850	113	175	85	153	153	88	123	163	184	162	153
ENSG00000217862	3300	93	98	101	49	54	97	63	68	52	88	122
ENSG00000140618	17850	175	316	382	329	347	238	158	258	284	480	319
ENSG00000151948	310600	4165	5850	5227	7134	5132	3342	5802	4798	4781	7098	4688
ENSG00000143356	5950	86	117	172	172	114	110	82	110	82	164	69
ENSG00000168344	5200	89	122	66	51	103	79	112	100	106	156	73
ENSG00000113448	15700	469	536	310	257	369	450	531	458	263	182	507
ENSG00000193843	1850	25	25	28	51	38	41	49	7	48	29	20
ENSG00000195815	350	3	7	5	10	3	2	4	7	4	5	8
ENSG00000179693	17800	262	378	287	281	246	208	327	171	112	272	261
ENSG00000134440	6300	44	87	85	63	71	66	49	105	75	76	64
ENSG00000113472	17100	360	251	431	519	273	357	353	152	356	602	355
ENSG00000130095	7650	295	184	185	353	427	124	66	204	131	150	230
ENSG00000199711	35400	583	244	493	788	354	930	503	603	459	593	511
ENSG00000204856	950	32	31	17	23	22	22	38	16	20	21	16
ENSG00000240637	12750	303	333	307	369	264	621	297	275	493	321	420
ENSG00000247003	1850	32	37	22	43	32	26	32	37	20	19	30
ENSG00000180111	21900	532	237	437	434	361	361	303	274	330	491	405
ENSG00000128426	3100	98	51	95	94	101	95	97	60	79	66	75
ENSG00000196753	175700	8377	3366	3902	5269	4380	2961	7896	4903	4600	5492	4661
ENSG00000140698	1150	46	34	30	20	28	19	36	27	22	39	52
ENSG00000194948	0	1	1	0	5	1	0	4	1	1	5	1
ENSG00000131360	10900	226	133	205	175	137	214	260	144	159	208	199
ENSG00000241258	4300	72	68	64	296	195	212	407	155	108	146	163
ENSG00000105717	950	29	31	20	35	44	38	14	14	7	20	18
ENSG00000244972	17900	340	256	207	315	229	166	235	317	436	344	392
ENSG00000187674	277850	5133	8214	2085	4550	3769	4440	4165	5289	5493	6092	3158
ENSG00000107282	3400	95	74	120	149	193	128	177	157	97	194	98
ENSG00000106005	3550	51	39	50	39	41	17	59	56	45	36	48
ENSG00000246405	164350	2997	1879	2538	2804	2388	3022	1490	1903	2744	1467	2964
ENSG00000137494	64350	1254	1437	1382	1385	1186	879	1299	1398	1595	2061	1041
ENSG00000100063	8600	175	236	163	182	179	118	102	84	270	142	123
ENSG00000138634	2550	83	60	61	64	34	61	26	61	52	38	58
ENSG00000156789	30950	859	497	809	823	647	1034	904	481	883	358	526
ENSG00000142425	1750	50	41	90	16	41	31	30	39	76	39	27
ENSG00000182299	2300	56	70	29	51	37	57	47	58	44	50	66
ENSG00000121993	1500	57	33	49	20	41	16	56	37	23	34	39
ENSG00000184758	24750	549	697	485	491	440	332	481	467	609	438	316
ENSG00000179908	193950	2542	3581	2069	2778	3949	2312	2742	1774	4325	1889	3470
ENSG00000242608	9050	164	88	148	355	160	98	156	183	131	136	189
ENSG00000183561	380950	4887	7341	5618	5574	4703	3608	6121	3122	6215	5631	4032
ENSG00000220038	50	6	0	6	3	1	5	5	2	1	7	1
ENSG00000214768	8600	120	187	141	123	130	176	165	172	191	107	221
ENSG00000205561	250	2	6	4	5	4	6	4	5	8	10	2
ENSG00000190003	42550	958	495	599	739	1340	843	960	1141	770	1100	1217
ENSG00000167923	85850	2696	1613	3013	3444	1088	1776	1509	1336	1551	3281	2357
ENSG00000121042	150	2	5	5	5	2	3	5	4	8	5	4
ENSG00000140523	1300	21	26	39	80	124	145	176	48	66	86	84
ENSG00000102818	12300	101	119	448	115	271	156	70	146	289	186	159
ENSG00000227301	350	3	8	4	38	35	38	20	23	7	11	16
ENSG00000102799	2500	22	45	22	18	38	33	24	39	24	35	41
ENSG00000143539	1400	22	23	23	21	16	20	10	11	29	39	17
ENSG00000224693	4700	201	90	138	178	181	169	101	154	119	124	93
ENSG00000114399	2600	23	41	50	28	46	16	28	32	50	25	33
ENSG00000194003	1000	21	18	14	10	13	15	25	15	12	15	13
ENSG00000117474	2500	23	59	18	19	23	15	29	31	33	11	40
ENSG00000100578	4200	126	92	110	108	145	107	133	224	97	142	33
ENSG00000197561	8250	93	168	197	168	81	129	253	159	87	134	192
ENSG00000104612	5650	65	96	81	298	369	434	315	153	275	175	164
ENSG00000126667	54550	1426	1752	1641	1435	1188	1672	807	1724	1992	1574	1731
ENSG00000234365	2600	46	50	40	56	59	62	38	23	90	31	50
ENSG00000203935	6600	150	104	255	221	226	103	175	172	158	167	84
ENSG00000203360	17600	550	357	375	305	401	306	469	309	566	453	584
ENSG00000169514	3250	62	33	60	81	44	96	68	65	52	77	22
ENSG00000142544	119900	2864	1379	1629	2556	828	2328	2063	1018	2436	1271	2506
ENSG00000147907	32200	658	701	437	946	860	599	481	439	586	603	704
