gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000119298	424	1142	913	571	674	396
ENSG00000144234	22	38	9	15	11	8
ENSG00000128038	45	41	44	56	53	31
ENSG00000205783	2	7	8	10	11	14
ENSG00000123605	24	25	16	12	12	36
ENSG00000156961	1277	4794	3148	4982	3091	3534
ENSG00000156462	6	17	17	18	6	17
ENSG00000120525	167	423	236	281	232	152
ENSG00000178889	28	25	48	13	27	37
ENSG00000127735	1593	793	986	765	1658	1788
ENSG00000186979	10	4	13	12	9	15
ENSG00000168668	80	54	204	112	211	153
ENSG00000232031	985	855	634	701	754	923
ENSG00000219970	12497	12062	12888	19238	17471	12376
ENSG00000185755	9	17	7	19	5	15
ENSG00000144293	35	21	7	18	13	19
ENSG00000249827	145	49	155	90	137	98
ENSG00000105838	1883	3075	1734	3827	3074	2368
ENSG00000238278	21	10	22	12	17	20
ENSG00000241914	616	640	610	834	845	567
ENSG00000159221	38	38	31	35	51	45
ENSG00000245068	22	8	19	17	10	20
ENSG00000109365	6	5	15	9	9	4
ENSG00000236888	110	143	175	177	215	125
ENSG00000195218	1201	788	994	496	1082	989
ENSG00000118521	68	38	67	76	92	136
ENSG00000178347	2	2	2	2	2	0
ENSG00000147828	83	61	56	47	40	48
ENSG00000169730	1340	394	514	822	725	1100
ENSG00000132017	452	1151	972	923	1252	1071
ENSG00000205819	266	190	218	129	134	200
ENSG00000115429	1816	1896	1267	2291	2352	3684
ENSG00000244446	9	8	23	15	6	10
ENSG00000124767	28	23	39	10	10	20
ENSG00000113153	10239	19337	9936	9896	13194	23151
ENSG00000106774	226	294	423	461	529	327
ENSG00000207783	68	105	80	38	115	87
ENSG00000216312	49	53	56	42	60	60
ENSG00000238408	0	0	1	1	1	0
ENSG00000122185	822	1030	237	498	617	825
ENSG00000113993	3	5	4	0	0	3
ENSG00000241087	3	2	2	1	1	4
ENSG00000230116	153	325	136	181	183	130
ENSG00000178301	3263	2862	2508	1954	2527	1839
ENSG00000136835	26	26	52	70	95	59
ENSG00000176199	327	245	183	249	374	136
ENSG00000129949	88	36	52	54	83	61
ENSG00000211507	352	223	321	304	247	203
ENSG00000170050	1	5	2	4	6	7
ENSG00000105448	9826	12357	12089	9795	13751	9476
ENSG00000192822	30	15	12	21	17	14
ENSG00000148922	473	478	372	367	308	342
ENSG00000117649	3	4	0	2	2	0
ENSG00000148161	5951	7062	8267	3993	4439	3338
ENSG00000139903	192	368	207	400	217	224
ENSG00000226475	23988	19524	12927	5236	8862	5758
ENSG00000228960	46	38	20	16	41	44
ENSG00000202690	1303	1249	1293	475	1061	1255
ENSG00000142689	74	120	85	54	84	48
ENSG00000199895	215	207	123	99	142	170
ENSG00000139976	1372	1405	1931	2080	2524	2560
ENSG00000129722	38	19	13	29	19	13
ENSG00000165178	465	755	761	382	492	653
ENSG00000199749	14044	3823	6772	11170	4889	9083
ENSG00000113090	7293	3034	4480	5811	7622	4148
ENSG00000110128	1170	1213	2466	1127	1491	1338
ENSG00000218597	387	255	167	240	190	336
ENSG00000213594	22	22	16	14	13	16
ENSG00000236540	2778	1563	2989	4935	2133	1631
ENSG00000131005	37	32	27	17	57	42
ENSG00000161650	1570	1381	783	1416	828	1176
ENSG00000105659	62	72	51	37	83	58
ENSG00000124676	94	102	169	213	111	163
ENSG00000112408	191	168	343	181	175	157
ENSG00000195363	422	506	566	471	349	630
ENSG00000132815	33	70	72	50	33	50
ENSG00000155825	250	259	240	262	132	253
ENSG00000195289	28	43	40	29	37	66
ENSG00000147462	221	368	346	363	359	214
ENSG00000212963	261	358	279	280	287	259
ENSG00000200614	353	430	388	337	503	337
ENSG00000194800	27	23	29	22	19	36
ENSG00000200279	258	384	400	458	274	386
ENSG00000176556	162	176	232	189	240	115
ENSG00000120669	402	438	508	484	495	766
ENSG00000113572	153	175	134	115	319	229
ENSG00000199037	18	9	18	17	15	16
ENSG00000190838	490	758	1001	677	855	1122
ENSG00000146586	35	52	68	28	21	31
ENSG00000176223	286	216	176	135	157	227
ENSG00000111120	1	2	5	2	1	3
ENSG00000216612	504	373	417	304	389	376
ENSG00000126595	341	461	489	327	298	902
ENSG00000247839	39	47	12	26	25	9
ENSG00000109118	451	523	418	653	374	432
ENSG00000221863	62	38	52	61	43	31
ENSG00000160877	3610	4687	1999	2189	929	2164
ENSG00000143024	229	571	476	616	316	480
ENSG00000161865	9	6	15	14	16	6
ENSG00000122242	79	82	105	141	132	103
ENSG00000173056	1	3	3	13	3	2
ENSG00000161634	101	71	106	36	59	91
ENSG00000143831	441	584	460	506	176	369
ENSG00000208771	594	377	1056	538	798	553
ENSG00000230054	119	101	139	71	108	75
ENSG00000248029	149	44	46	145	91	79
ENSG00000114951	143	171	125	103	181	242
ENSG00000187629	34	42	30	38	28	58
ENSG00000138936	149	336	322	346	97	361
ENSG00000169703	3196	2954	2190	1759	2155	1732
ENSG00000199189	138	201	84	320	132	228
ENSG00000236915	1510	1426	2208	868	470	731
ENSG00000245582	37	19	36	22	29	19
ENSG00000207110	66	59	27	35	33	51
ENSG00000125318	394	520	448	370	275	346
ENSG00000185391	8895	10706	10229	5027	13369	4704
ENSG00000183081	2063	1361	1434	864	659	1404
ENSG00000147007	9963	3529	5546	4749	3438	4115
ENSG00000160357	107	164	164	134	189	116
ENSG00000180820	2329	2048	1628	2292	1168	1808
ENSG00000239654	5	6	8	4	6	5
ENSG00000188932	378	526	442	374	420	241
ENSG00000164209	3	2	4	1	3	3
ENSG00000166820	976	1167	1279	1923	1093	2761
ENSG00000205670	404	444	422	417	282	625
ENSG00000144306	1934	1227	1895	1535	1899	670
ENSG00000241512	309	429	315	354	327	391
ENSG00000163620	58	59	30	62	63	54
ENSG00000147806	27	26	33	42	35	35
ENSG00000135933	173	222	212	221	214	228
ENSG00000189954	3507	3010	1581	2701	2595	3689
ENSG00000246711	528	404	259	524	361	485
ENSG00000236239	58	41	55	58	20	60
ENSG00000214642	29	34	47	43	41	59
ENSG00000190515	48	56	31	53	50	32
ENSG00000152846	67	101	45	75	101	142
ENSG00000242858	151	141	116	90	110	142
ENSG00000223305	52	53	59	36	56	75
ENSG00000229307	61	106	263	108	94	92
ENSG00000170019	2	7	9	3	6	6
ENSG00000243639	3191	3597	1973	2786	3389	3282
ENSG00000190557	116	168	211	288	214	260
ENSG00000244405	2983	3242	2740	1871	2351	5451
ENSG00000124035	232	280	205	262	327	449
ENSG00000154763	71	104	204	53	64	88
ENSG00000218037	169	127	162	240	116	166
ENSG00000189272	227	192	174	331	254	231
ENSG00000209147	47	15	70	36	40	21
ENSG00000104448	62	80	50	81	67	53
ENSG00000116956	3738	5732	7627	13965	10602	7181
ENSG00000135076	1466	856	1077	1309	1059	1059
ENSG00000144062	24	58	34	61	34	52
ENSG00000181266	369	351	841	439	509	371
ENSG00000182421	25	24	26	19	15	27
ENSG00000197811	2431	2774	1532	2403	3527	1941
ENSG00000173329	20	59	41	13	24	11
ENSG00000129245	1220	1531	1316	1140	579	1073
ENSG00000232050	192	114	171	215	181	144
ENSG00000154674	207	171	161	250	216	180
ENSG00000133714	31	29	28	19	21	31
ENSG00000248600	98	154	89	61	146	83
ENSG00000228457	22	24	47	14	17	10
ENSG00000201097	32	20	28	35	27	26
ENSG00000240823	207	293	427	471	212	411
ENSG00000134813	19951	25991	29330	31125	32111	29872
ENSG00000159871	69	59	54	85	82	74
ENSG00000113221	1575	1140	1986	1251	1011	1238
ENSG00000109736	91	175	136	179	161	144
ENSG00000243795	57	29	28	41	44	22
ENSG00000132559	2145	2833	2750	1356	2990	2648
ENSG00000101482	406	688	557	281	804	471
ENSG00000240708	1666	1360	2073	1697	2324	1700
ENSG00000193313	172	93	179	144	181	182
ENSG00000136818	220	212	282	340	190	250
ENSG00000229704	31	11	14	24	48	50
ENSG00000100673	120	68	131	63	80	114
ENSG00000214140	8388	4727	3702	10707	4094	3840
ENSG00000111227	2	2	3	2	2	2
ENSG00000184877	529	225	178	308	367	272
ENSG00000206141	5778	3146	5973	4897	3472	4748
ENSG00000136997	737	741	800	573	614	376
ENSG00000125266	676	1064	1250	610	1271	750
ENSG00000151313	88	102	55	65	89	135
ENSG00000200053	1188	2121	1883	3171	1660	974
ENSG00000157803	1667	2200	2521	2160	1356	2137
ENSG00000132023	482	265	188	118	136	61
ENSG00000244248	3235	3915	5019	3519	3637	5171
ENSG00000203944	63	35	40	55	47	80
ENSG00000201905	0	1	1	0	3	0
ENSG00000121851	119	156	121	133	166	85
ENSG00000162276	218	101	164	110	86	121
ENSG00000160054	32	25	26	28	21	33
ENSG00000227852	50	54	81	85	82	84
ENSG00000200079	27	57	47	21	65	55
ENSG00000141897	2	1	2	7	7	1
ENSG00000238786	1756	2392	1338	1623	1500	1635
ENSG00000207214	189	99	132	140	186	222
ENSG00000118668	45760	30505	56019	24861	34529	40736
ENSG00000242031	146	199	106	164	102	142
ENSG00000119025	374	435	413	301	495	416
ENSG00000128318	7	9	8	6	11	5
ENSG00000105952	1448	1678	1358	1068	1370	1470
ENSG00000173575	22	10	6	18	12	24
ENSG00000249726	579	823	468	825	376	554
ENSG00000224822	1656	1109	959	1183	1085	1444
ENSG00000170282	526	670	585	530	713	519
ENSG00000155314	7	20	28	44	27	29
ENSG00000196190	85	62	90	36	50	31
ENSG00000123650	747	404	732	941	764	1102
ENSG00000106330	1886	3272	1658	2632	1850	1913
ENSG00000182148	2888	3526	3355	1466	3301	2605
ENSG00000228686	158	376	197	134	173	134
ENSG00000187045	158	94	122	136	145	169
ENSG00000125496	4127	4965	4750	5175	6595	6628
ENSG00000167413	84	132	67	39	42	19
ENSG00000204775	624	531	567	545	918	492
ENSG00000110017	78	249	156	82	134	83
ENSG00000205310	5	5	12	10	4	12
ENSG00000100529	24	32	57	7	25	24
ENSG00000166664	289	549	265	497	427	786
ENSG00000129010	139	248	415	137	207	228
ENSG00000174098	212	454	245	725	559	401
ENSG00000104508	86	70	98	66	98	89
ENSG00000203136	65	76	25	36	40	83
ENSG00000117791	294	276	375	324	288	164
ENSG00000182993	177	305	129	131	169	122
ENSG00000165460	8	15	4	8	9	2
ENSG00000199763	53	117	86	118	67	46
ENSG00000123221	3464	5323	6480	5253	2905	4716
ENSG00000162848	29	28	26	32	37	40
ENSG00000120208	378	357	573	464	530	382
ENSG00000181350	169	113	122	252	181	145
ENSG00000146385	518	772	809	631	1142	373
ENSG00000117227	22	38	11	30	14	29
ENSG00000210863	10	6	15	13	5	7
ENSG00000170075	225	420	360	339	356	410
ENSG00000248813	38	27	26	12	36	86
ENSG00000130333	138	126	64	239	139	184
ENSG00000212433	69	101	53	56	96	78
ENSG00000114143	871	1037	1144	551	972	1106
ENSG00000151571	149	238	224	284	319	210
ENSG00000196681	106	220	145	314	224	193
ENSG00000155185	14	28	30	9	13	19
ENSG00000129444	21	8	8	4	4	5
ENSG00000115126	16	49	21	15	33	35
ENSG00000129400	1038	596	1117	1408	564	583
ENSG00000185818	1007	398	418	439	770	776
ENSG00000190202	384	691	271	386	799	381
ENSG00000185093	57	73	75	54	46	102
ENSG00000194482	11	28	11	15	23	13
ENSG00000170727	1407	1773	1298	1376	2179	1515
ENSG00000240432	344	200	126	220	53	79
ENSG00000150587	1094	829	823	401	389	427
ENSG00000233851	18	15	29	21	10	25
ENSG00000203334	43	60	32	45	35	24
ENSG00000115347	341	572	391	499	658	405
ENSG00000172445	376	559	587	660	900	603
ENSG00000133275	16	27	9	12	16	30
ENSG00000228796	228	277	281	393	225	186
ENSG00000128376	33	31	22	16	21	24
ENSG00000216243	1816	2095	808	1216	1727	1852
ENSG00000151652	209	361	650	791	238	723
ENSG00000116911	10569	6916	15028	10551	15192	12035
ENSG00000112085	4404	2802	4016	1919	1977	3030
ENSG00000196930	58	16	52	36	53	34
ENSG00000248894	141	191	400	331	244	205
ENSG00000239910	67	83	41	55	67	56
ENSG00000115862	123	215	167	190	96	303
ENSG00000123341	530	1029	680	928	718	349
ENSG00000137887	328	199	261	167	193	129
ENSG00000208831	220	184	149	173	205	126
ENSG00000219100	13	10	7	8	7	8
ENSG00000240781	608	347	451	460	271	323
ENSG00000187638	163	220	111	162	229	156
ENSG00000164454	465	618	441	425	514	477
ENSG00000215353	1095	1087	1325	745	878	1564
ENSG00000246768	231	131	99	290	187	89
ENSG00000134326	307	1147	301	666	527	440
ENSG00000151537	47	98	55	72	54	32
ENSG00000197796	1089	726	921	987	409	824
ENSG00000135016	58	119	165	155	159	115
ENSG00000186518	23	52	62	22	48	47
ENSG00000239704	121	52	92	68	156	142
ENSG00000144274	9	6	10	12	6	12
ENSG00000124511	37	39	66	51	35	64
ENSG00000117804	81	67	63	77	52	81
ENSG00000197588	62	244	66	136	211	149
ENSG00000105755	196	80	117	153	86	104
ENSG00000180431	39	36	28	37	41	70
ENSG00000149923	100	128	222	127	79	142
ENSG00000228882	1	4	2	4	2	2
ENSG00000167171	175	206	183	188	278	201
ENSG00000117612	445	364	360	578	355	694
ENSG00000194748	987	822	595	770	345	561
ENSG00000228526	825	1293	1156	1256	1242	1213
ENSG00000165677	93	119	77	115	90	92
ENSG00000247306	131	84	145	190	118	144
ENSG00000200346	92	138	118	79	50	35
ENSG00000159722	43	81	71	61	66	86
ENSG00000162265	190	196	154	231	176	318
ENSG00000199473	3401	1650	2296	2710	2745	1825
ENSG00000123703	7	11	10	4	2	7
ENSG00000141916	68	56	73	54	35	69
ENSG00000140207	200	205	217	269	209	184
ENSG00000105546	15	23	6	19	8	19
ENSG00000218805	381	349	327	273	366	132
ENSG00000115065	14	21	36	8	12	9
ENSG00000189152	84	61	53	89	88	47
ENSG00000179030	8	6	4	4	5	8
ENSG00000125130	230	406	183	383	186	202
ENSG00000200640	65	57	69	43	45	25
ENSG00000198286	336	762	471	302	607	298
ENSG00000208940	51	92	94	80	63	84
ENSG00000175243	26	24	14	31	14	22
ENSG00000226777	99	86	124	77	55	29
ENSG00000161801	139	220	192	180	280	126
ENSG00000249260	132	181	158	161	140	122
ENSG00000159042	56	84	78	84	75	43
ENSG00000249676	80	46	102	102	41	84
ENSG00000100132	77	143	139	166	81	139
ENSG00000115327	564	1174	710	909	437	550
ENSG00000237831	86	47	113	45	66	76
ENSG00000137951	369	441	384	337	331	295
ENSG00000200098	20	11	27	16	10	10
ENSG00000248266	479	972	605	598	816	1309
ENSG00000116989	166	278	379	178	202	357
ENSG00000178447	208	159	147	29	40	65
ENSG00000157196	62	104	92	93	83	85
ENSG00000201243	6	5	4	3	8	6
ENSG00000121226	291	446	417	239	211	140
ENSG00000179942	216	150	141	74	65	81
ENSG00000246388	6	11	11	11	17	6
ENSG00000187915	97	142	69	96	92	76
ENSG00000216867	528	539	311	270	331	323
ENSG00000165800	214	128	203	133	186	89
ENSG00000243235	333	300	165	286	151	159
ENSG00000114736	39	42	34	51	49	35
ENSG00000231578	824	855	723	629	565	449
ENSG00000155181	121	111	85	157	109	97
ENSG00000242586	648	1127	773	594	532	935
ENSG00000220714	11392	20010	12367	14602	7310	13526
ENSG00000135485	2	4	1	6	1	2
ENSG00000219635	41	41	33	41	51	45
ENSG00000171720	345	285	527	171	50	127
ENSG00000119421	38	29	59	37	36	52
ENSG00000109086	1642	1534	2007	1314	982	1284
ENSG00000120251	50	125	60	86	62	65
ENSG00000131830	6045	4581	6496	5454	1789	4409
ENSG00000192456	1375	1175	678	962	754	903
ENSG00000114113	162	507	389	474	380	258
ENSG00000114235	171	147	86	228	128	126
ENSG00000215921	741	482	1102	951	641	1003
ENSG00000180711	538	340	365	424	542	368
ENSG00000158459	2959	2071	4000	3248	2650	2511
ENSG00000110932	355	328	124	166	207	216
ENSG00000199981	1028	873	629	1007	1414	1069
ENSG00000229740	284	308	367	166	273	338
ENSG00000216168	271	359	154	217	196	476
ENSG00000204770	11	10	2	7	12	6
ENSG00000208982	187	121	183	155	216	116
ENSG00000133814	425	338	342	673	125	449
ENSG00000163389	51	27	32	25	16	11
ENSG00000112352	10	15	13	12	1	9
ENSG00000170478	63	78	172	76	43	45
ENSG00000232087	234	233	169	242	479	242
ENSG00000240229	2	4	4	3	6	6
ENSG00000179895	452	413	525	520	361	413
ENSG00000217873	1002	748	1092	584	2009	1089
ENSG00000197858	183	88	96	124	46	85
ENSG00000144205	362	557	658	310	201	272
ENSG00000232843	282	370	354	307	353	318
ENSG00000153899	42	45	28	22	22	37
ENSG00000177364	247	515	566	628	337	551
ENSG00000220631	470	485	319	267	353	355
ENSG00000139831	2	16	9	6	9	20
ENSG00000108597	452	456	533	400	348	458
ENSG00000188115	951	841	744	1376	716	827
ENSG00000200274	15	14	18	13	14	9
ENSG00000114395	1269	1109	477	754	402	601
ENSG00000109969	100	131	107	45	57	115
ENSG00000191718	10	17	18	9	10	17
ENSG00000249414	18	12	20	27	38	24
ENSG00000190139	24	31	34	38	39	34
ENSG00000247821	274	195	574	466	530	518
ENSG00000212958	62	96	57	66	82	51
ENSG00000216449	65	48	31	44	62	52
ENSG00000238601	11	7	8	13	11	7
ENSG00000190984	282	151	247	213	99	97
ENSG00000165714	15	7	12	24	4	13
ENSG00000211108	40	63	24	19	38	34
ENSG00000239881	1192	1426	846	508	412	876
ENSG00000123814	628	370	506	602	595	167
ENSG00000168383	33	31	40	25	31	41
ENSG00000125824	118	137	252	165	191	205
ENSG00000139603	514	875	1172	476	514	461
ENSG00000236526	47	124	121	193	105	118
ENSG00000208341	1979	1326	2246	1674	1241	1264
ENSG00000216245	1906	1981	1574	2346	2606	2173
ENSG00000104858	51	125	157	170	161	71
ENSG00000146653	9	8	20	18	5	19
ENSG00000146560	222	130	318	85	119	57
ENSG00000180532	1743	1702	2287	2532	1426	4145
ENSG00000154780	1498	1723	1669	1127	1568	1570
ENSG00000195815	1410	1649	1122	938	1987	1923
ENSG00000207273	897	1145	1046	1305	1558	1567
ENSG00000204023	63	45	78	65	48	94
ENSG00000212184	195	284	151	191	165	273
ENSG00000216190	1917	967	994	1236	1401	1464
ENSG00000202086	149	290	255	248	279	274
ENSG00000161110	503	996	755	899	1004	1104
ENSG00000249333	42	12	21	35	16	15
ENSG00000247105	10	18	15	5	11	6
ENSG00000176776	8347	9005	12368	7147	10002	5733
ENSG00000141219	1083	1221	1192	530	708	1227
ENSG00000215761	191	802	736	881	598	249
ENSG00000202331	2834	1374	2445	2262	4730	1720
ENSG00000100126	13255	12272	19870	10408	7427	14565
ENSG00000141224	76784	45969	37704	68750	26366	41242
ENSG00000145567	5	1	2	1	1	1
ENSG00000199292	425	552	350	385	387	290
ENSG00000219441	1510	1280	1239	956	881	1174
ENSG00000127287	2	2	9	2	1	1
ENSG00000162740	6	2	4	5	13	2
ENSG00000199954	59	123	108	107	109	96
ENSG00000217502	4479	8572	4950	5703	4095	10171
ENSG00000129128	618	1260	1414	962	1364	1497
ENSG00000156730	12965	10898	14992	13622	8724	16467
ENSG00000234712	382	368	267	198	266	486
ENSG00000226550	991	1935	1155	1024	1050	1249
ENSG00000212768	2979	2748	3267	4091	3247	3722
ENSG00000121095	1337	1333	777	301	299	278
ENSG00000232886	198	180	96	150	139	117
ENSG00000185145	304	255	232	170	80	87
ENSG00000108528	3	0	0	3	0	1
ENSG00000241255	256	300	190	292	335	308
ENSG00000132452	2	3	4	2	2	6
ENSG00000112196	13	29	45	34	19	32
ENSG00000214768	657	446	701	935	373	283
ENSG00000209040	303	411	433	247	242	353
ENSG00000205052	2	2	3	0	4	1
ENSG00000155639	473	212	573	365	411	286
ENSG00000182661	559	729	842	346	732	516
ENSG00000164890	267	214	401	165	228	180
ENSG00000141180	1342	552	947	789	998	710
ENSG00000169446	686	404	533	395	472	613
ENSG00000127884	6	7	6	6	3	5
ENSG00000168836	98	86	159	98	60	91
ENSG00000127814	83	70	83	63	46	46
ENSG00000193694	22	7	17	17	17	21
ENSG00000242058	77	84	87	136	188	216
ENSG00000163852	35	40	27	15	29	34
ENSG00000147962	121	111	63	98	120	84
ENSG00000249070	31	17	18	30	15	32
ENSG00000194003	3032	2306	1251	908	803	783
ENSG00000148572	16131	12439	12751	18168	17276	6020
ENSG00000159791	49	52	37	44	51	41
ENSG00000162000	187	98	225	121	123	129
ENSG00000207733	131	203	203	146	213	198
ENSG00000229362	536	337	335	570	411	302
ENSG00000175093	116	128	99	91	68	110
ENSG00000184794	3	0	0	0	3	1
ENSG00000139768	241	410	279	323	209	229
ENSG00000135494	120	134	39	152	115	59
ENSG00000114666	7	25	13	22	27	14
ENSG00000152525	58	97	123	124	112	115
ENSG00000109786	45	29	54	68	35	53
ENSG00000160225	220	281	110	260	199	193
ENSG00000190953	150	105	146	75	91	75
ENSG00000238687	85	114	133	73	71	70
ENSG00000120125	173	165	154	119	158	150
ENSG00000193437	289	161	236	372	207	220
ENSG00000142544	90	94	108	188	90	120
ENSG00000180895	1970	1676	844	749	1888	1329
ENSG00000200242	313	327	155	288	269	371
ENSG00000146033	41	34	35	51	16	8
ENSG00000235462	5236	4039	2349	4166	4210	6478
ENSG00000155173	197	194	157	145	129	142
ENSG00000119950	1916	2267	3703	2665	1889	3869
ENSG00000236153	26	9	28	22	16	10
ENSG00000198037	675	1063	742	478	395	502
ENSG00000166510	4592	4274	3658	2798	3860	6009
ENSG00000161389	1058	3023	1409	1696	1969	1328
ENSG00000218554	120	141	229	105	216	143
ENSG00000126023	48	27	32	56	27	33
ENSG00000247329	41	16	51	26	20	46
ENSG00000245697	349	160	227	125	99	108
ENSG00000123079	22	19	26	8	17	16
ENSG00000170440	37	47	49	16	26	16
ENSG00000210642	17	12	26	14	9	11
ENSG00000180688	32	20	25	28	18	24
ENSG00000127970	333	219	150	128	266	284
ENSG00000157364	7	6	3	11	5	3
ENSG00000206248	179	177	137	166	199	77
ENSG00000221461	538	548	795	959	530	464
ENSG00000212167	33	27	15	21	12	23
ENSG00000157209	13	25	15	22	25	29
ENSG00000182562	80	169	83	168	213	169
ENSG00000150138	184	148	131	176	220	113
ENSG00000216370	673	696	817	1329	1077	819
ENSG00000180729	3	5	3	2	4	3
ENSG00000204384	91	91	124	120	82	127
ENSG00000191760	2008	2106	3182	2830	2154	3868
ENSG00000146112	193	146	271	198	254	96
ENSG00000135887	5929	5594	3969	5648	4620	6321
ENSG00000111338	12316	8229	7818	6023	12594	14225
ENSG00000185047	46	61	21	22	59	60
ENSG00000175495	3900	2952	2642	2497	3252	3666
ENSG00000191370	472	441	444	466	527	556
ENSG00000179672	96	206	160	185	59	109
ENSG00000145618	127	120	101	97	108	82
ENSG00000158504	109	115	111	79	38	55
ENSG00000212757	14	23	21	26	28	18
ENSG00000178719	139	173	217	91	142	135
ENSG00000137871	823	1206	1027	1127	1158	953
ENSG00000218109	992	1581	3848	1194	2121	1789
ENSG00000103629	72	64	49	64	49	34
ENSG00000121169	312	372	321	329	430	416
ENSG00000220707	792	346	357	320	366	251
ENSG00000147012	2	0	1	0	1	1
ENSG00000207135	755	400	804	962	306	300
ENSG00000121309	31	17	12	10	9	9
ENSG00000142055	25	23	16	5	19	16
ENSG00000202603	987	696	513	800	938	1021
ENSG00000104252	5133	3142	2272	3913	5223	5374
ENSG00000194733	26	13	20	13	20	18
ENSG00000118452	44	24	16	49	19	23
ENSG00000106768	17	23	28	27	21	33
ENSG00000248916	29	45	31	27	42	38
ENSG00000190880	39	69	73	80	89	69
ENSG00000157750	36	19	19	33	36	22
ENSG00000123902	5	11	6	5	2	1
ENSG00000125537	6177	5813	3806	5470	3779	7685
ENSG00000223690	76	51	29	47	66	74
ENSG00000201172	51	25	26	44	27	38
ENSG00000101666	1078	1057	639	1187	1014	1140
ENSG00000108312	94	110	69	82	83	90
ENSG00000193304	1077	1123	1873	1011	1036	611
ENSG00000179752	774	773	723	699	766	560
ENSG00000106829	1674	1006	869	879	1420	745
ENSG00000186765	116	156	109	61	43	114
ENSG00000163326	653	400	537	289	469	484
ENSG00000122318	7	9	4	11	4	5
ENSG00000183712	4	10	2	12	11	16
ENSG00000121603	140	173	192	163	175	136
ENSG00000103509	35	64	57	71	83	72
ENSG00000242576	1590	1761	2145	1778	2426	809
ENSG00000212262	116	95	73	84	75	84
ENSG00000110848	5	1	3	12	3	8
ENSG00000225508	106	211	205	246	133	137
ENSG00000123037	142	51	83	80	62	104
ENSG00000248963	174	132	125	293	286	338
ENSG00000102327	7	7	11	11	15	14
ENSG00000157140	47	23	23	36	54	23
ENSG00000109593	214	195	188	81	133	442
ENSG00000190605	509	495	758	551	409	684
ENSG00000176239	801	532	426	343	328	521
ENSG00000114147	560	564	1508	845	557	327
ENSG00000215924	5	8	13	9	7	7
ENSG00000224056	98	56	85	210	142	54
ENSG00000184262	208	581	328	234	250	187
ENSG00000133041	338	1053	1077	797	1451	836
ENSG00000216495	600	525	351	288	326	174
ENSG00000147816	76	69	50	41	104	41
ENSG00000120542	77	74	123	86	71	242
ENSG00000221586	137	68	107	108	187	115
ENSG00000150246	4	8	4	6	2	17
ENSG00000145216	302	339	210	133	116	49
ENSG00000187488	1097	277	893	814	603	696
ENSG00000149433	655	456	575	1011	607	744
ENSG00000193204	3	11	9	2	2	6
ENSG00000198920	149	110	186	205	100	101
ENSG00000172852	5	7	8	5	11	17
ENSG00000201224	1466	1374	1759	1361	1215	1209
ENSG00000237815	826	527	1034	377	391	294
ENSG00000165090	645	557	640	354	995	593
ENSG00000227994	32	25	40	33	49	17
ENSG00000183799	3	2	4	2	3	3
ENSG00000245819	27	14	12	23	16	19
ENSG00000173592	76	72	37	73	80	103
ENSG00000226178	17	18	5	12	1	8
ENSG00000231975	19	12	33	40	20	37
ENSG00000180090	4636	7588	4157	3577	3682	4300
ENSG00000213274	11	8	8	12	11	5
ENSG00000131457	421	503	229	415	447	520
ENSG00000144127	1	2	1	1	4	4
ENSG00000198190	206	241	248	351	222	118
ENSG00000212915	551	783	974	601	1643	527
ENSG00000167312	451	211	469	267	501	238
ENSG00000182786	2140	1925	1966	2425	2577	1819
ENSG00000136668	7294	4257	3691	4849	8326	5620
ENSG00000155253	18	4	6	2	16	12
ENSG00000180488	632	382	354	126	185	260
ENSG00000106195	470	236	452	360	444	575
ENSG00000246927	353	435	506	317	355	270
ENSG00000225902	2933	4500	5368	3099	2512	2843
ENSG00000157064	253	199	249	294	396	484
ENSG00000219768	1062	1002	2089	1961	2544	1630
ENSG00000151553	817	1399	1667	1098	1885	1681
ENSG00000110835	170	249	181	255	382	256
ENSG00000223053	323	215	347	379	354	646
ENSG00000106644	46	43	63	31	61	25
ENSG00000130074	572	611	721	354	257	276
ENSG00000161755	217	104	267	144	257	244
ENSG00000229484	114	179	142	224	100	89
ENSG00000200228	151	122	176	72	32	57
ENSG00000138851	936	495	1280	862	947	619
ENSG00000100859	76	148	121	104	119	163
ENSG00000233407	24406	11242	14389	8098	22610	11125
ENSG00000108671	1758	2033	2015	2135	2827	1749
ENSG00000201957	1157	464	960	797	989	981
ENSG00000208630	20	50	64	72	32	44
ENSG00000109836	992	1121	802	1324	654	866
ENSG00000229120	157	161	138	203	195	232
ENSG00000197882	183	132	149	219	282	243
ENSG00000201949	21	30	19	29	26	18
ENSG00000235066	831	355	556	567	507	530
ENSG00000210963	213	379	186	174	272	136
ENSG00000121388	81	80	105	84	55	104
ENSG00000161735	40	28	36	19	40	39
ENSG00000240271	43	152	77	86	69	124
ENSG00000186750	13	11	23	15	10	17
ENSG00000152776	54	41	58	59	89	51
ENSG00000243041	4142	4674	7758	3865	2097	3161
ENSG00000156213	42	32	68	26	40	21
ENSG00000144287	23407	21088	18112	13275	15596	14626
ENSG00000165213	4	17	11	11	25	21
ENSG00000114833	1428	1198	1103	1457	996	1552
ENSG00000156732	1471	1864	1171	1214	1650	889
ENSG00000223365	2419	1456	1399	860	1672	1409
ENSG00000142844	757	496	449	483	778	509
ENSG00000114861	12	5	16	7	13	6
