gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000176199	16350	245	183	249	374	136
ENSG00000129949	4400	36	52	54	83	61
ENSG00000211507	17600	223	321	304	247	203
ENSG00000170050	50	5	2	4	6	7
ENSG00000105448	491300	12357	12089	9795	13751	9476
ENSG00000192822	1500	15	12	21	17	14
ENSG00000148922	23650	478	372	367	308	342
ENSG00000117649	150	4	0	2	2	0
ENSG00000148161	297550	7062	8267	3993	4439	3338
ENSG00000139903	9600	368	207	400	217	224
ENSG00000226475	1199400	19524	12927	5236	8862	5758
ENSG00000228960	2300	38	20	16	41	44
ENSG00000202690	65150	1249	1293	475	1061	1255
ENSG00000142689	3700	120	85	54	84	48
ENSG00000199895	10750	207	123	99	142	170
ENSG00000139976	68600	1405	1931	2080	2524	2560
ENSG00000129722	1900	19	13	29	19	13
ENSG00000165178	23250	755	761	382	492	653
ENSG00000199749	702200	3823	6772	11170	4889	9083
ENSG00000113090	364650	3034	4480	5811	7622	4148
ENSG00000110128	58500	1213	2466	1127	1491	1338
ENSG00000218597	19350	255	167	240	190	336
ENSG00000213594	1100	22	16	14	13	16
ENSG00000236540	138900	1563	2989	4935	2133	1631
ENSG00000131005	1850	32	27	17	57	42
ENSG00000161650	78500	1381	783	1416	828	1176
ENSG00000105659	3100	72	51	37	83	58
ENSG00000124676	4700	102	169	213	111	163
ENSG00000112408	9550	168	343	181	175	157
ENSG00000195363	21100	506	566	471	349	630
ENSG00000132815	1650	70	72	50	33	50
ENSG00000155825	12500	259	240	262	132	253
ENSG00000195289	1400	43	40	29	37	66
ENSG00000147462	11050	368	346	363	359	214
ENSG00000212963	13050	358	279	280	287	259
ENSG00000200614	17650	430	388	337	503	337
ENSG00000194800	1350	23	29	22	19	36
ENSG00000200279	12900	384	400	458	274	386
ENSG00000176556	8100	176	232	189	240	115
ENSG00000120669	20100	438	508	484	495	766
ENSG00000113572	7650	175	134	115	319	229
ENSG00000199037	900	9	18	17	15	16
ENSG00000190838	24500	758	1001	677	855	1122
ENSG00000146586	1750	52	68	28	21	31
ENSG00000176223	14300	216	176	135	157	227
ENSG00000111120	50	2	5	2	1	3
ENSG00000216612	25200	373	417	304	389	376
ENSG00000126595	17050	461	489	327	298	902
ENSG00000247839	1950	47	12	26	25	9
ENSG00000109118	22550	523	418	653	374	432
ENSG00000221863	3100	38	52	61	43	31
ENSG00000160877	180500	4687	1999	2189	929	2164
ENSG00000143024	11450	571	476	616	316	480
ENSG00000161865	450	6	15	14	16	6
ENSG00000122242	3950	82	105	141	132	103
ENSG00000173056	50	3	3	13	3	2
ENSG00000161634	5050	71	106	36	59	91
ENSG00000143831	22050	584	460	506	176	369
ENSG00000208771	29700	377	1056	538	798	553
ENSG00000230054	5950	101	139	71	108	75
ENSG00000248029	7450	44	46	145	91	79
ENSG00000114951	7150	171	125	103	181	242
ENSG00000187629	1700	42	30	38	28	58
ENSG00000138936	7450	336	322	346	97	361
ENSG00000169703	159800	2954	2190	1759	2155	1732
ENSG00000199189	6900	201	84	320	132	228
ENSG00000236915	75500	1426	2208	868	470	731
ENSG00000245582	1850	19	36	22	29	19
ENSG00000207110	3300	59	27	35	33	51
ENSG00000125318	19700	520	448	370	275	346
ENSG00000185391	444750	10706	10229	5027	13369	4704
ENSG00000183081	103150	1361	1434	864	659	1404
ENSG00000147007	498150	3529	5546	4749	3438	4115
ENSG00000160357	5350	164	164	134	189	116
ENSG00000180820	116450	2048	1628	2292	1168	1808
ENSG00000239654	250	6	8	4	6	5
ENSG00000188932	18900	526	442	374	420	241
ENSG00000164209	150	2	4	1	3	3
ENSG00000166820	48800	1167	1279	1923	1093	2761
ENSG00000205670	20200	444	422	417	282	625
ENSG00000144306	96700	1227	1895	1535	1899	670
ENSG00000241512	15450	429	315	354	327	391
ENSG00000163620	2900	59	30	62	63	54
ENSG00000147806	1350	26	33	42	35	35
ENSG00000135933	8650	222	212	221	214	228
ENSG00000189954	175350	3010	1581	2701	2595	3689
ENSG00000246711	26400	404	259	524	361	485
ENSG00000236239	2900	41	55	58	20	60
ENSG00000214642	1450	34	47	43	41	59
ENSG00000190515	2400	56	31	53	50	32
ENSG00000152846	3350	101	45	75	101	142
ENSG00000242858	7550	141	116	90	110	142
ENSG00000223305	2600	53	59	36	56	75
ENSG00000229307	3050	106	263	108	94	92
ENSG00000170019	100	7	9	3	6	6
ENSG00000243639	159550	3597	1973	2786	3389	3282
ENSG00000190557	5800	168	211	288	214	260
ENSG00000244405	149150	3242	2740	1871	2351	5451
ENSG00000124035	11600	280	205	262	327	449
ENSG00000154763	3550	104	204	53	64	88
ENSG00000218037	8450	127	162	240	116	166
ENSG00000189272	11350	192	174	331	254	231
ENSG00000209147	2350	15	70	36	40	21
ENSG00000104448	3100	80	50	81	67	53
ENSG00000116956	186900	5732	7627	13965	10602	7181
ENSG00000135076	73300	856	1077	1309	1059	1059
ENSG00000144062	1200	58	34	61	34	52
ENSG00000181266	18450	351	841	439	509	371
ENSG00000182421	1250	24	26	19	15	27
ENSG00000197811	121550	2774	1532	2403	3527	1941
ENSG00000173329	1000	59	41	13	24	11
ENSG00000129245	61000	1531	1316	1140	579	1073
ENSG00000232050	9600	114	171	215	181	144
ENSG00000154674	10350	171	161	250	216	180
ENSG00000133714	1550	29	28	19	21	31
ENSG00000248600	4900	154	89	61	146	83
ENSG00000228457	1100	24	47	14	17	10
ENSG00000201097	1600	20	28	35	27	26
ENSG00000240823	10350	293	427	471	212	411
ENSG00000134813	997550	25991	29330	31125	32111	29872
ENSG00000159871	3450	59	54	85	82	74
ENSG00000113221	78750	1140	1986	1251	1011	1238
ENSG00000109736	4550	175	136	179	161	144
ENSG00000243795	2850	29	28	41	44	22
ENSG00000132559	107250	2833	2750	1356	2990	2648
ENSG00000101482	20300	688	557	281	804	471
ENSG00000240708	83300	1360	2073	1697	2324	1700
ENSG00000193313	8600	93	179	144	181	182
ENSG00000136818	11000	212	282	340	190	250
ENSG00000229704	1550	11	14	24	48	50
ENSG00000100673	6000	68	131	63	80	114
ENSG00000214140	419400	4727	3702	10707	4094	3840
ENSG00000111227	100	2	3	2	2	2
ENSG00000184877	26450	225	178	308	367	272
ENSG00000206141	288900	3146	5973	4897	3472	4748
ENSG00000136997	36850	741	800	573	614	376
ENSG00000125266	33800	1064	1250	610	1271	750
ENSG00000151313	4400	102	55	65	89	135
ENSG00000200053	59400	2121	1883	3171	1660	974
ENSG00000157803	83350	2200	2521	2160	1356	2137
ENSG00000132023	24100	265	188	118	136	61
ENSG00000244248	161750	3915	5019	3519	3637	5171
ENSG00000203944	3150	35	40	55	47	80
ENSG00000201905	0	1	1	0	3	0
ENSG00000121851	5950	156	121	133	166	85
ENSG00000162276	10900	101	164	110	86	121
ENSG00000160054	1600	25	26	28	21	33
ENSG00000227852	2500	54	81	85	82	84
ENSG00000200079	1350	57	47	21	65	55
ENSG00000141897	100	1	2	7	7	1
ENSG00000238786	87800	2392	1338	1623	1500	1635
ENSG00000207214	9450	99	132	140	186	222
ENSG00000118668	2288000	30505	56019	24861	34529	40736
ENSG00000242031	7300	199	106	164	102	142
ENSG00000119025	18700	435	413	301	495	416
ENSG00000128318	350	9	8	6	11	5
ENSG00000105952	72400	1678	1358	1068	1370	1470
ENSG00000173575	1100	10	6	18	12	24
ENSG00000249726	28950	823	468	825	376	554
ENSG00000224822	82800	1109	959	1183	1085	1444
ENSG00000170282	26300	670	585	530	713	519
ENSG00000155314	350	20	28	44	27	29
ENSG00000196190	4250	62	90	36	50	31
ENSG00000123650	37350	404	732	941	764	1102
ENSG00000106330	94300	3272	1658	2632	1850	1913
ENSG00000182148	144400	3526	3355	1466	3301	2605
ENSG00000228686	7900	376	197	134	173	134
ENSG00000187045	7900	94	122	136	145	169
ENSG00000125496	206350	4965	4750	5175	6595	6628
ENSG00000167413	4200	132	67	39	42	19
ENSG00000204775	31200	531	567	545	918	492
ENSG00000110017	3900	249	156	82	134	83
ENSG00000205310	250	5	12	10	4	12
ENSG00000100529	1200	32	57	7	25	24
ENSG00000166664	14450	549	265	497	427	786
ENSG00000129010	6950	248	415	137	207	228
ENSG00000174098	10600	454	245	725	559	401
ENSG00000104508	4300	70	98	66	98	89
ENSG00000203136	3250	76	25	36	40	83
ENSG00000117791	14700	276	375	324	288	164
ENSG00000182993	8850	305	129	131	169	122
ENSG00000165460	400	15	4	8	9	2
ENSG00000199763	2650	117	86	118	67	46
ENSG00000123221	173200	5323	6480	5253	2905	4716
ENSG00000162848	1450	28	26	32	37	40
ENSG00000120208	18900	357	573	464	530	382
ENSG00000181350	8450	113	122	252	181	145
ENSG00000146385	25900	772	809	631	1142	373
ENSG00000117227	1100	38	11	30	14	29
ENSG00000210863	500	6	15	13	5	7
ENSG00000170075	11250	420	360	339	356	410
ENSG00000248813	1900	27	26	12	36	86
ENSG00000130333	6900	126	64	239	139	184
ENSG00000212433	3450	101	53	56	96	78
ENSG00000114143	43550	1037	1144	551	972	1106
ENSG00000151571	7450	238	224	284	319	210
ENSG00000196681	5300	220	145	314	224	193
ENSG00000155185	700	28	30	9	13	19
ENSG00000129444	1050	8	8	4	4	5
ENSG00000115126	800	49	21	15	33	35
ENSG00000129400	51900	596	1117	1408	564	583
ENSG00000185818	50350	398	418	439	770	776
ENSG00000190202	19200	691	271	386	799	381
ENSG00000185093	2850	73	75	54	46	102
ENSG00000194482	550	28	11	15	23	13
ENSG00000170727	70350	1773	1298	1376	2179	1515
ENSG00000240432	17200	200	126	220	53	79
ENSG00000150587	54700	829	823	401	389	427
ENSG00000233851	900	15	29	21	10	25
ENSG00000203334	2150	60	32	45	35	24
ENSG00000115347	17050	572	391	499	658	405
ENSG00000172445	18800	559	587	660	900	603
ENSG00000133275	800	27	9	12	16	30
ENSG00000228796	11400	277	281	393	225	186
ENSG00000128376	1650	31	22	16	21	24
ENSG00000216243	90800	2095	808	1216	1727	1852
ENSG00000151652	10450	361	650	791	238	723
ENSG00000116911	528450	6916	15028	10551	15192	12035
ENSG00000112085	220200	2802	4016	1919	1977	3030
ENSG00000196930	2900	16	52	36	53	34
ENSG00000248894	7050	191	400	331	244	205
ENSG00000239910	3350	83	41	55	67	56
ENSG00000115862	6150	215	167	190	96	303
ENSG00000123341	26500	1029	680	928	718	349
ENSG00000137887	16400	199	261	167	193	129
ENSG00000208831	11000	184	149	173	205	126
ENSG00000219100	650	10	7	8	7	8
ENSG00000240781	30400	347	451	460	271	323
ENSG00000187638	8150	220	111	162	229	156
ENSG00000164454	23250	618	441	425	514	477
ENSG00000215353	54750	1087	1325	745	878	1564
ENSG00000246768	11550	131	99	290	187	89
ENSG00000134326	15350	1147	301	666	527	440
ENSG00000151537	2350	98	55	72	54	32
ENSG00000197796	54450	726	921	987	409	824
ENSG00000135016	2900	119	165	155	159	115
ENSG00000186518	1150	52	62	22	48	47
ENSG00000239704	6050	52	92	68	156	142
ENSG00000144274	450	6	10	12	6	12
ENSG00000124511	1850	39	66	51	35	64
ENSG00000117804	4050	67	63	77	52	81
ENSG00000197588	3100	244	66	136	211	149
ENSG00000105755	9800	80	117	153	86	104
ENSG00000180431	1950	36	28	37	41	70
ENSG00000149923	5000	128	222	127	79	142
ENSG00000228882	50	4	2	4	2	2
ENSG00000167171	8750	206	183	188	278	201
ENSG00000117612	22250	364	360	578	355	694
ENSG00000194748	49350	822	595	770	345	561
ENSG00000228526	41250	1293	1156	1256	1242	1213
ENSG00000165677	4650	119	77	115	90	92
ENSG00000247306	6550	84	145	190	118	144
ENSG00000200346	4600	138	118	79	50	35
ENSG00000159722	2150	81	71	61	66	86
ENSG00000162265	9500	196	154	231	176	318
ENSG00000199473	170050	1650	2296	2710	2745	1825
ENSG00000123703	350	11	10	4	2	7
ENSG00000141916	3400	56	73	54	35	69
ENSG00000140207	10000	205	217	269	209	184
ENSG00000105546	750	23	6	19	8	19
ENSG00000218805	19050	349	327	273	366	132
ENSG00000115065	700	21	36	8	12	9
ENSG00000189152	4200	61	53	89	88	47
ENSG00000179030	400	6	4	4	5	8
ENSG00000125130	11500	406	183	383	186	202
ENSG00000200640	3250	57	69	43	45	25
ENSG00000198286	16800	762	471	302	607	298
ENSG00000208940	2550	92	94	80	63	84
ENSG00000175243	1300	24	14	31	14	22
ENSG00000226777	4950	86	124	77	55	29
ENSG00000161801	6950	220	192	180	280	126
ENSG00000249260	6600	181	158	161	140	122
ENSG00000159042	2800	84	78	84	75	43
ENSG00000249676	4000	46	102	102	41	84
ENSG00000100132	3850	143	139	166	81	139
ENSG00000115327	28200	1174	710	909	437	550
ENSG00000237831	4300	47	113	45	66	76
ENSG00000137951	18450	441	384	337	331	295
ENSG00000200098	1000	11	27	16	10	10
ENSG00000248266	23950	972	605	598	816	1309
ENSG00000116989	8300	278	379	178	202	357
ENSG00000178447	10400	159	147	29	40	65
ENSG00000157196	3100	104	92	93	83	85
ENSG00000201243	300	5	4	3	8	6
ENSG00000121226	14550	446	417	239	211	140
ENSG00000179942	10800	150	141	74	65	81
ENSG00000246388	300	11	11	11	17	6
ENSG00000187915	4850	142	69	96	92	76
ENSG00000216867	26400	539	311	270	331	323
ENSG00000165800	10700	128	203	133	186	89
ENSG00000243235	16650	300	165	286	151	159
ENSG00000114736	1950	42	34	51	49	35
ENSG00000231578	41200	855	723	629	565	449
ENSG00000155181	6050	111	85	157	109	97
ENSG00000242586	32400	1127	773	594	532	935
ENSG00000220714	569600	20010	12367	14602	7310	13526
ENSG00000135485	100	4	1	6	1	2
ENSG00000219635	2050	41	33	41	51	45
ENSG00000171720	17250	285	527	171	50	127
ENSG00000119421	1900	29	59	37	36	52
ENSG00000109086	82100	1534	2007	1314	982	1284
ENSG00000120251	2500	125	60	86	62	65
ENSG00000131830	302250	4581	6496	5454	1789	4409
ENSG00000192456	68750	1175	678	962	754	903
ENSG00000114113	8100	507	389	474	380	258
ENSG00000114235	8550	147	86	228	128	126
ENSG00000215921	37050	482	1102	951	641	1003
ENSG00000180711	26900	340	365	424	542	368
ENSG00000158459	147950	2071	4000	3248	2650	2511
ENSG00000110932	17750	328	124	166	207	216
ENSG00000199981	51400	873	629	1007	1414	1069
ENSG00000229740	14200	308	367	166	273	338
ENSG00000216168	13550	359	154	217	196	476
ENSG00000204770	550	10	2	7	12	6
ENSG00000208982	9350	121	183	155	216	116
ENSG00000133814	21250	338	342	673	125	449
ENSG00000163389	2550	27	32	25	16	11
ENSG00000112352	500	15	13	12	1	9
ENSG00000170478	3150	78	172	76	43	45
ENSG00000232087	11700	233	169	242	479	242
ENSG00000240229	100	4	4	3	6	6
ENSG00000179895	22600	413	525	520	361	413
ENSG00000217873	50100	748	1092	584	2009	1089
ENSG00000197858	9150	88	96	124	46	85
ENSG00000144205	18100	557	658	310	201	272
ENSG00000232843	14100	370	354	307	353	318
ENSG00000153899	2100	45	28	22	22	37
ENSG00000177364	12350	515	566	628	337	551
ENSG00000220631	23500	485	319	267	353	355
ENSG00000139831	100	16	9	6	9	20
ENSG00000108597	22600	456	533	400	348	458
ENSG00000188115	47550	841	744	1376	716	827
ENSG00000200274	750	14	18	13	14	9
ENSG00000114395	63450	1109	477	754	402	601
ENSG00000109969	5000	131	107	45	57	115
ENSG00000191718	500	17	18	9	10	17
ENSG00000249414	900	12	20	27	38	24
ENSG00000190139	1200	31	34	38	39	34
ENSG00000247821	13700	195	574	466	530	518
ENSG00000212958	3100	96	57	66	82	51
ENSG00000216449	3250	48	31	44	62	52
ENSG00000238601	550	7	8	13	11	7
ENSG00000190984	14100	151	247	213	99	97
ENSG00000165714	750	7	12	24	4	13
ENSG00000211108	2000	63	24	19	38	34
ENSG00000239881	59600	1426	846	508	412	876
ENSG00000123814	31400	370	506	602	595	167
ENSG00000168383	1650	31	40	25	31	41
ENSG00000125824	5900	137	252	165	191	205
ENSG00000139603	25700	875	1172	476	514	461
ENSG00000236526	2350	124	121	193	105	118
ENSG00000208341	98950	1326	2246	1674	1241	1264
ENSG00000216245	95300	1981	1574	2346	2606	2173
ENSG00000104858	2550	125	157	170	161	71
ENSG00000146653	450	8	20	18	5	19
ENSG00000146560	11100	130	318	85	119	57
ENSG00000180532	87150	1702	2287	2532	1426	4145
ENSG00000154780	74900	1723	1669	1127	1568	1570
ENSG00000195815	70500	1649	1122	938	1987	1923
ENSG00000207273	44850	1145	1046	1305	1558	1567
ENSG00000204023	3150	45	78	65	48	94
ENSG00000212184	9750	284	151	191	165	273
ENSG00000216190	95850	967	994	1236	1401	1464
ENSG00000202086	7450	290	255	248	279	274
ENSG00000161110	25150	996	755	899	1004	1104
ENSG00000249333	2100	12	21	35	16	15
ENSG00000247105	500	18	15	5	11	6
ENSG00000176776	417350	9005	12368	7147	10002	5733
ENSG00000141219	54150	1221	1192	530	708	1227
ENSG00000215761	9550	802	736	881	598	249
ENSG00000202331	141700	1374	2445	2262	4730	1720
ENSG00000100126	662750	12272	19870	10408	7427	14565
ENSG00000141224	3839200	45969	37704	68750	26366	41242
ENSG00000145567	250	1	2	1	1	1
ENSG00000199292	21250	552	350	385	387	290
ENSG00000219441	75500	1280	1239	956	881	1174
ENSG00000127287	100	2	9	2	1	1
ENSG00000162740	300	2	4	5	13	2
ENSG00000199954	2950	123	108	107	109	96
ENSG00000217502	223950	8572	4950	5703	4095	10171
ENSG00000129128	30900	1260	1414	962	1364	1497
ENSG00000156730	648250	10898	14992	13622	8724	16467
ENSG00000234712	19100	368	267	198	266	486
ENSG00000226550	49550	1935	1155	1024	1050	1249
ENSG00000212768	148950	2748	3267	4091	3247	3722
ENSG00000121095	66850	1333	777	301	299	278
ENSG00000232886	9900	180	96	150	139	117
ENSG00000185145	15200	255	232	170	80	87
ENSG00000108528	150	0	0	3	0	1
ENSG00000241255	12800	300	190	292	335	308
ENSG00000132452	100	3	4	2	2	6
ENSG00000112196	650	29	45	34	19	32
ENSG00000214768	32850	446	701	935	373	283
ENSG00000209040	15150	411	433	247	242	353
ENSG00000205052	100	2	3	0	4	1
ENSG00000155639	23650	212	573	365	411	286
ENSG00000182661	27950	729	842	346	732	516
ENSG00000164890	13350	214	401	165	228	180
ENSG00000141180	67100	552	947	789	998	710
ENSG00000169446	34300	404	533	395	472	613
ENSG00000127884	300	7	6	6	3	5
ENSG00000168836	4900	86	159	98	60	91
ENSG00000127814	4150	70	83	63	46	46
ENSG00000193694	1100	7	17	17	17	21
ENSG00000242058	3850	84	87	136	188	216
ENSG00000163852	1750	40	27	15	29	34
ENSG00000147962	6050	111	63	98	120	84
ENSG00000249070	1550	17	18	30	15	32
ENSG00000194003	151600	2306	1251	908	803	783
ENSG00000148572	806550	12439	12751	18168	17276	6020
ENSG00000159791	2450	52	37	44	51	41
ENSG00000162000	9350	98	225	121	123	129
ENSG00000207733	6550	203	203	146	213	198
ENSG00000229362	26800	337	335	570	411	302
ENSG00000175093	5800	128	99	91	68	110
ENSG00000184794	150	0	0	0	3	1
ENSG00000139768	12050	410	279	323	209	229
ENSG00000135494	6000	134	39	152	115	59
ENSG00000114666	350	25	13	22	27	14
ENSG00000152525	2900	97	123	124	112	115
ENSG00000109786	2250	29	54	68	35	53
ENSG00000160225	11000	281	110	260	199	193
ENSG00000190953	7500	105	146	75	91	75
ENSG00000238687	4250	114	133	73	71	70
ENSG00000120125	8650	165	154	119	158	150
ENSG00000193437	14450	161	236	372	207	220
ENSG00000142544	4500	94	108	188	90	120
ENSG00000180895	98500	1676	844	749	1888	1329
ENSG00000200242	15650	327	155	288	269	371
ENSG00000146033	2050	34	35	51	16	8
ENSG00000235462	261800	4039	2349	4166	4210	6478
ENSG00000155173	9850	194	157	145	129	142
ENSG00000119950	95800	2267	3703	2665	1889	3869
ENSG00000236153	1300	9	28	22	16	10
ENSG00000198037	33750	1063	742	478	395	502
ENSG00000166510	229600	4274	3658	2798	3860	6009
ENSG00000161389	52900	3023	1409	1696	1969	1328
ENSG00000218554	6000	141	229	105	216	143
ENSG00000126023	2400	27	32	56	27	33
ENSG00000247329	2050	16	51	26	20	46
ENSG00000245697	17450	160	227	125	99	108
ENSG00000123079	1100	19	26	8	17	16
ENSG00000170440	1850	47	49	16	26	16
ENSG00000210642	850	12	26	14	9	11
ENSG00000180688	1600	20	25	28	18	24
ENSG00000127970	16650	219	150	128	266	284
ENSG00000157364	350	6	3	11	5	3
ENSG00000206248	8950	177	137	166	199	77
ENSG00000221461	26900	548	795	959	530	464
ENSG00000212167	1650	27	15	21	12	23
ENSG00000157209	650	25	15	22	25	29
ENSG00000182562	4000	169	83	168	213	169
ENSG00000150138	9200	148	131	176	220	113
ENSG00000216370	33650	696	817	1329	1077	819
ENSG00000180729	150	5	3	2	4	3
ENSG00000204384	4550	91	124	120	82	127
ENSG00000191760	100400	2106	3182	2830	2154	3868
ENSG00000146112	9650	146	271	198	254	96
ENSG00000135887	296450	5594	3969	5648	4620	6321
ENSG00000111338	615800	8229	7818	6023	12594	14225
ENSG00000185047	2300	61	21	22	59	60
ENSG00000175495	195000	2952	2642	2497	3252	3666
ENSG00000191370	23600	441	444	466	527	556
ENSG00000179672	4800	206	160	185	59	109
ENSG00000145618	6350	120	101	97	108	82
ENSG00000158504	5450	115	111	79	38	55
ENSG00000212757	700	23	21	26	28	18
ENSG00000178719	6950	173	217	91	142	135
ENSG00000137871	41150	1206	1027	1127	1158	953
ENSG00000218109	49600	1581	3848	1194	2121	1789
ENSG00000103629	3600	64	49	64	49	34
ENSG00000121169	15600	372	321	329	430	416
ENSG00000220707	39600	346	357	320	366	251
ENSG00000147012	100	0	1	0	1	1
ENSG00000207135	37750	400	804	962	306	300
ENSG00000121309	1550	17	12	10	9	9
ENSG00000142055	1250	23	16	5	19	16
ENSG00000202603	49350	696	513	800	938	1021
ENSG00000104252	256650	3142	2272	3913	5223	5374
ENSG00000194733	1300	13	20	13	20	18
ENSG00000118452	2200	24	16	49	19	23
ENSG00000106768	850	23	28	27	21	33
ENSG00000248916	1450	45	31	27	42	38
ENSG00000190880	1950	69	73	80	89	69
ENSG00000157750	1800	19	19	33	36	22
ENSG00000123902	250	11	6	5	2	1
ENSG00000125537	308850	5813	3806	5470	3779	7685
ENSG00000223690	3800	51	29	47	66	74
ENSG00000201172	2550	25	26	44	27	38
ENSG00000101666	53900	1057	639	1187	1014	1140
ENSG00000108312	4700	110	69	82	83	90
ENSG00000193304	53850	1123	1873	1011	1036	611
ENSG00000179752	38700	773	723	699	766	560
ENSG00000106829	83700	1006	869	879	1420	745
ENSG00000186765	5800	156	109	61	43	114
ENSG00000163326	32650	400	537	289	469	484
ENSG00000122318	350	9	4	11	4	5
ENSG00000183712	200	10	2	12	11	16
ENSG00000121603	7000	173	192	163	175	136
ENSG00000103509	1750	64	57	71	83	72
ENSG00000242576	79500	1761	2145	1778	2426	809
ENSG00000212262	5800	95	73	84	75	84
ENSG00000110848	250	1	3	12	3	8
ENSG00000225508	5300	211	205	246	133	137
ENSG00000123037	7100	51	83	80	62	104
ENSG00000248963	8700	132	125	293	286	338
ENSG00000102327	350	7	11	11	15	14
ENSG00000157140	2350	23	23	36	54	23
ENSG00000109593	10700	195	188	81	133	442
ENSG00000190605	25450	495	758	551	409	684
ENSG00000176239	40050	532	426	343	328	521
ENSG00000114147	28000	564	1508	845	557	327
ENSG00000215924	250	8	13	9	7	7
ENSG00000224056	4900	56	85	210	142	54
ENSG00000184262	10400	581	328	234	250	187
ENSG00000133041	16900	1053	1077	797	1451	836
ENSG00000216495	30000	525	351	288	326	174
ENSG00000147816	3800	69	50	41	104	41
ENSG00000120542	3850	74	123	86	71	242
ENSG00000221586	6850	68	107	108	187	115
ENSG00000150246	200	8	4	6	2	17
ENSG00000145216	15100	339	210	133	116	49
ENSG00000187488	54850	277	893	814	603	696
ENSG00000149433	32750	456	575	1011	607	744
ENSG00000193204	150	11	9	2	2	6
ENSG00000198920	7450	110	186	205	100	101
ENSG00000172852	250	7	8	5	11	17
ENSG00000201224	73300	1374	1759	1361	1215	1209
ENSG00000237815	41300	527	1034	377	391	294
ENSG00000165090	32250	557	640	354	995	593
ENSG00000227994	1600	25	40	33	49	17
ENSG00000183799	150	2	4	2	3	3
ENSG00000245819	1350	14	12	23	16	19
ENSG00000173592	3800	72	37	73	80	103
ENSG00000226178	850	18	5	12	1	8
ENSG00000231975	950	12	33	40	20	37
ENSG00000180090	231800	7588	4157	3577	3682	4300
ENSG00000213274	550	8	8	12	11	5
ENSG00000131457	21050	503	229	415	447	520
ENSG00000144127	50	2	1	1	4	4
ENSG00000198190	10300	241	248	351	222	118
ENSG00000212915	27550	783	974	601	1643	527
ENSG00000167312	22550	211	469	267	501	238
ENSG00000182786	107000	1925	1966	2425	2577	1819
ENSG00000136668	364700	4257	3691	4849	8326	5620
ENSG00000155253	900	4	6	2	16	12
ENSG00000180488	31600	382	354	126	185	260
ENSG00000106195	23500	236	452	360	444	575
ENSG00000246927	17650	435	506	317	355	270
ENSG00000225902	146650	4500	5368	3099	2512	2843
ENSG00000157064	12650	199	249	294	396	484
ENSG00000219768	53100	1002	2089	1961	2544	1630
ENSG00000151553	40850	1399	1667	1098	1885	1681
ENSG00000110835	8500	249	181	255	382	256
ENSG00000223053	16150	215	347	379	354	646
ENSG00000106644	2300	43	63	31	61	25
ENSG00000130074	28600	611	721	354	257	276
ENSG00000161755	10850	104	267	144	257	244
ENSG00000229484	5700	179	142	224	100	89
ENSG00000200228	7550	122	176	72	32	57
ENSG00000138851	46800	495	1280	862	947	619
ENSG00000100859	3800	148	121	104	119	163
ENSG00000233407	1220300	11242	14389	8098	22610	11125
ENSG00000108671	87900	2033	2015	2135	2827	1749
ENSG00000201957	57850	464	960	797	989	981
ENSG00000208630	1000	50	64	72	32	44
ENSG00000109836	49600	1121	802	1324	654	866
ENSG00000229120	7850	161	138	203	195	232
ENSG00000197882	9150	132	149	219	282	243
ENSG00000201949	1050	30	19	29	26	18
ENSG00000235066	41550	355	556	567	507	530
ENSG00000210963	10650	379	186	174	272	136
ENSG00000121388	4050	80	105	84	55	104
ENSG00000161735	2000	28	36	19	40	39
ENSG00000240271	2150	152	77	86	69	124
ENSG00000186750	650	11	23	15	10	17
ENSG00000152776	2700	41	58	59	89	51
ENSG00000243041	207100	4674	7758	3865	2097	3161
ENSG00000156213	2100	32	68	26	40	21
ENSG00000144287	1170350	21088	18112	13275	15596	14626
ENSG00000165213	200	17	11	11	25	21
ENSG00000114833	71400	1198	1103	1457	996	1552
ENSG00000156732	73550	1864	1171	1214	1650	889
ENSG00000223365	120950	1456	1399	860	1672	1409
ENSG00000142844	37850	496	449	483	778	509
ENSG00000114861	600	5	16	7	13	6
ENSG00000135698	59350	2022	721	850	2106	1820
ENSG00000157354	60050	1841	1730	1900	841	1002
ENSG00000114440	11250	209	188	153	296	191
ENSG00000239042	150	2	1	2	4	2
ENSG00000203801	133200	934	1047	1331	2311	1392
ENSG00000231179	2000	38	38	33	34	15
ENSG00000229705	4300	95	102	88	125	69
ENSG00000144882	117000	928	1832	1751	2194	2846
ENSG00000122469	117350	2971	1939	2021	1945	2444
ENSG00000173367	10850	710	248	168	351	472
ENSG00000129331	1750	38	41	35	89	133
ENSG00000197454	679750	16038	9523	4693	2857	3917
ENSG00000172225	93850	1538	1515	1827	1466	1808
ENSG00000242098	3400	147	118	88	161	103
ENSG00000104021	1050	29	14	21	17	26
ENSG00000207919	10400	314	173	172	348	157
ENSG00000172937	200	5	23	10	7	14
ENSG00000104389	228600	4060	4170	4978	6055	3589
ENSG00000125406	23700	528	563	287	761	439
ENSG00000151835	3600	98	79	85	107	96
ENSG00000159608	60700	1037	997	369	621	436
ENSG00000173967	450	5	6	3	2	4
ENSG00000237518	8350	139	158	100	54	186
ENSG00000129319	2950	112	66	68	61	44
ENSG00000249293	450	7	4	3	8	1
ENSG00000184782	2250	51	45	57	63	48
